model,rev,fw_ver,fw_url,fsize,fdate,sha1,md5
DI-206,A,v1.85,ftp://files.dlink.com.au/products/DI-206/REV_A/Firmware/v1.85/206r185.hdr,1220702,966592380.0,1f265b88986fac1c221ba0a388727ea128a47fe0,4aeb74ba381b15e8ac2909e6c3414ba1
DI-308,A,v1.00,ftp://files.dlink.com.au/products/DI-308/REV_A/Firmware/v1.00/update.cfg,52,1029329280.0,a6c30f60631e4a737ff281859b45ddbc2d4ac994,7ff28cbe473a77b411fc671de1097d79
DI-308,A,v1.00,ftp://files.dlink.com.au/products/DI-308/REV_A/Firmware/v1.00/308run.hnr,1221170,1029323640.0,41ecb97b8643d83bb9f02864ef1a7290178e6e41,543b667fc70307052dd54b17587d6df4
DI-206,A,v1.85,ftp://files.dlink.com.au/products/DI-206/REV_A/Firmware/v1.85/update.cfg,62,1034595720.0,03c7e8aae56353decf1e9d59c3a1bb2fd93b7d46,f736612b1fa8e49c76df1109473eb090
DI-514,A,v1.03b2,ftp://files.dlink.com.au/products/DI-514/REV_A/Firmware/v1.03b2/di514v103b2.dlf,768576,1089729840.0,6784e9cf4598156b0b20ebc6a25611c45d657716,c57cb0acd47a853f205c6d1d103a802f
DI-524,B,v1.02,ftp://files.dlink.com.au/products/DI-524/REV_B/Firmware/Firmware_2.07/DI-524_V2.07.zip,1520524,1239123780.0,62a2205a75124247a9929057f26207638e58eaf1,6ea34614e3ac227a4da0c8b37361ab6a
DI-524UP,A,v1.00,ftp://files.dlink.com.au/products/DI-524UP/REV_A/Firmware/Firmware_1.7.1tomi/dlink-di524up-1.7.1+web.bix,2512800,1203953760.0,cdf493b6a43f9e957c900e19b30f3e233151d251,8ff50b02f0ec8c64a8f2b6fdc6053f34
DI-524UP,A,v1.00,ftp://files.dlink.com.au/products/DI-524UP/REV_A/Firmware/Firmware_1.08_Security_Fix/DI-524UPA1_WW_FW_Security_Fix.zip,3121729,1382710560.0,4904bd0904524f32863fcf0b5eea3e1210b77b39,d29d8bba14feadf008bf5312f96dcbfa
DI-604UP,A,,ftp://files.dlink.com.au/products/DI-604UP/REV_A/Firmware/Firmware_1.11_Security_Fix/DI-604UPA1_WW_FW_Security_Fix.zip,1918079,1382713860.0,ebc0c37469716fca416a2e1003482dc4f0c474d9,c9cb95cde4592a9ce76c0d4462fcd393
DI-624,B,v1.31,ftp://files.dlink.com.au/products/DI-624/REV_B/Firmware/v1.31/di624_131_nml.bin,1835008,1086948120.0,46c68a3775aecc7b7f7d10fa5ec68d2ad7f39a2a,da32ea78ce28b45c3d741a7f408af20d
DI-624,D,v1.06,ftp://files.dlink.com.au/products/DI-624/REV_D/Firmware/Firmware_4.04b47/DI624_FW404B47.bin,917504,1230549480.0,477fe945ab14d0c8826a62472806f214bc78252e,471ea02c98b1ad50cfb69bad03b0a36d
DI-624,C,v1.06,ftp://files.dlink.com.au/products/DI-624/REV_C/Firmware/Firmware_2.76/di624_revC_firmware_2.76.bin,917504,1157731440.0,02db7e04d1237ff226d070f24d736fd494cec53d,d863d2b32cdd791bee6453639a8774d4
DI-624,C,v1.06,ftp://files.dlink.com.au/products/DI-624/REV_C/Firmware/Firmware_2.76/di624_revC_firmware_2.76.bin,917504,1157731440.0,02db7e04d1237ff226d070f24d736fd494cec53d,d863d2b32cdd791bee6453639a8774d4
DI-624,B,v1.31,ftp://files.dlink.com.au/products/DI-624/REV_B/Firmware/v1.31/di624_131_nml.bin,1835008,1086948120.0,46c68a3775aecc7b7f7d10fa5ec68d2ad7f39a2a,da32ea78ce28b45c3d741a7f408af20d
DI-624,D,v1.06,ftp://files.dlink.com.au/products/DI-624/REV_D/Firmware/Firmware_4.04b47/DI624_FW404B47.bin,917504,1230549480.0,477fe945ab14d0c8826a62472806f214bc78252e,471ea02c98b1ad50cfb69bad03b0a36d
DI-624S,B,v1.00,ftp://files.dlink.com.au/products/DI-624S/REV_B/Firmware/Firmware_1.11B02/DI-624S_fw_v1.11patch02.zip,3645329,1245169560.0,41c58b35c523bc2bb156c8ef2e8e3436f6e4e9e0,aecd14b720238e1dbfd005c116d20366
DI-624S,A,v1.00,ftp://files.dlink.com.au/products/DI-624S/REV_A/Firmware/Firmware_ver.1.00/DI-624S-v1.00.bix,3625260,1120750200.0,f4abafabd15412f46a04baa42b5ec9357c51bea7,2de8a3ce0b8a723ea12203ba49c90cfa
DI-624S,B,v1.00,ftp://files.dlink.com.au/products/DI-624S/REV_B/Firmware/Firmware_1.12WWB02/DI624SBx_FW112WWB02.bix,3642936,1385635080.0,fadbaf86f4abd035182831e6e928f8247bdb257f,ebeb268cc267ecc596a1b23f923ff9bf
DI-634M,A,v1.3b53,ftp://files.dlink.com.au/products/DI-634M/REV_A/Firmware/Firmware_v1.3b53/DI-634M_fw1.3b53.zip,2699311,1152807240.0,4f750be231e9ffa2ba9944a2778ba4f95efc933c,669bffb7dc51cbd2e02cbf02d9d0f948
DI-701,A,v4.07,ftp://files.dlink.com.au/products/DI-701/REV_A/Firmware/v4.07/FW_v4.07.zip,184466,1053516840.0,fff12412ee0bd3cf5f16dc43e0283aa95a77b300,a6f2769435f831f723f74ce8a34d9344
DI-701,A,v3.37,ftp://files.dlink.com.au/products/DI-701/REV_A/Firmware/v3.37/FW_v3.37.zip,81102,1101225060.0,98287afff9cd45355f2e693994f731163cd5ce19,28300c01f84bc4ccda485d0998e370ec
DI-701,A,v3.32,ftp://files.dlink.com.au/products/DI-701/REV_A/Firmware/v3.32/FW_v3.32.zip,286390,1101225060.0,df70ddfb798b772b0ebfdce05de66131f8e4a563,60a3a27c4f822c3fe3c2bf0d39ce93bc
DI-701,A,v3.21,ftp://files.dlink.com.au/products/DI-701/REV_A/Firmware/v3.21/FWLOAD.exe,12939,948471840.0,e16d4963350cc9636563bbed593838d79eddbd3c,ee81710d7f9173b36d686032e63d2656
DI-704P,D,v3.14b07,ftp://files.dlink.com.au/products/DI-704P/REV_D/Firmware/Firmware_v3.14b07/DI-704P_FW_3.14.BIN,380380,1150975740.0,f51c6294db7a3eb35c0f2eb328e86e56d9f2053b,5a51648d761cb03dbe21a7e3746ee521
DI-704P,C,v3.14,ftp://files.dlink.com.au/products/DI-704P/REV_C/Firmware/v3.14/v3.14.zip,287892,1141123740.0,9e551b73a7c212c8bc86b74d1dccfb5a6667040c,12ed9e8de176733f2778802dc852e3d8
DI-704P,B,v2.75b3,ftp://files.dlink.com.au/products/DI-704P/REV_B/Firmware/v2.75b3/v2.75b3.zip,808811,1133184120.0,4a66b8f680137be6df2227d6861fa10b8698bdf0,0fdb0bf537a5245ae028d2970d20cbf2
DI-704UP,A,v1.00,ftp://files.dlink.com.au/products/DI-704UP/REV_A/Firmware/Firmware_1.03B03/DI-704UP_103b03.zip,1523862,1172596020.0,c6626ea068d571ed047a934f35cccfdba999bc31,802bf5cb1c28c0c65a5f532a520fa8cc
DI-707P,C,v1.10,ftp://files.dlink.com.au/products/DI-707P/REV_C/Firmware/Firmware_3.21/DI-707_firmware_3.21.zip,1203893,1179927360.0,55da1c81cd93b6f4cdceb3599cc27f1d6cbd956b,2798c6f8803f4cfba362b63c0f014e3b
DI-707P,B,v2.71b2,ftp://files.dlink.com.au/products/DI-707P/REV_B/Firmware/v2.71b2/v2.71b2.zip,822077,1133185500.0,ca282ecd68da76ddf4cf761a7f2d35d6d237db2b,dffc012ed3e54221a69e4febf51bf140
DI-704P,A,v2.60b2,ftp://files.dlink.com.au/products/DI-704P/REV_A/Firmware/v2.60b2/v2.60b2.zip,538819,1133183820.0,b08657a36860675f1b4d2fd52eaf0cb1fd8d8a39,608ac9814b9d070adfd2d657ea37ed8a
DI-764,A,v2.15,ftp://files.dlink.com.au/products/DI-764/REV_A/Firmware/v2.15/DI-764_nml_2.15.bin,1835008,1048456260.0,ed77e38554660f907cc0389bd4a7b409f16d7302,78a95c1559d80dba65e3f325216cc700
DI-707P,A,v2.60b2,ftp://files.dlink.com.au/products/DI-707P/REV_A/Firmware/v2.60b2/v2.60b2.zip,538877,1133185440.0,3e8d4405010ca95aea312e8fa49c28a4f03bb369,d89789d5f3c8ca828715628a2a084d4f
DI-784,A,v2.42,ftp://files.dlink.com.au/products/DI-784/REV_A/Firmware/Firmware_v2.42/DI-784_v242_0019_nml.bin,917504,1151057520.0,117c2936199acada892704cfc387c2b8ee1b4d41,3c174929b9a5101aef22b67dfde25325
DI-713P,A,v2.60b2,ftp://files.dlink.com.au/products/DI-713P/REV_A/Firmware/v2.60b2/v2.60b2.zip,802232,1133878560.0,ecd33e1070669a8870496504daa6245a2f4151ed,877df8f9ac979c1f5edee11b8dfdb06c
DI-804,A,v2.05b2,ftp://files.dlink.com.au/products/DI-804/REV_A/Firmware/v2.05b2/di804_205b2.zip,784795,1101281640.0,b94246c4bc059d02e904d723a0dd0c0dfc17c5fd,3948678d9cd12827ce84dd8f3b025bb2
DI-804HV,A,v1.00,ftp://files.dlink.com.au/products/DI-804HV/REV_A/Firmware/Firmware_1.44B03/DI-804HV_fw1.44b03.zip,1775922,1158155820.0,993c1896a95217d2269ca2654e4788313b50ea41,94b940036aa4fb9653f7072b6c9a9d02
DI-804HV,C,v1.00,ftp://files.dlink.com.au/products/DI-804HV/REV_C/Firmware/Firmware_1.51/DI-804HV_fw_1.51.zip,1610932,1226573040.0,dce2cdbb91fbfbadd333355a6ffaec2a4a925edd,2a122afb54ddb79e5d9c08e8db41b16b
DI-804HV,B,v1.00,ftp://files.dlink.com.au/products/DI-804HV/REV_B/Firmware/Firmware_1.51/DI-804HV_fw_1.51.zip,1610932,1226573040.0,dce2cdbb91fbfbadd333355a6ffaec2a4a925edd,2a122afb54ddb79e5d9c08e8db41b16b
DI-804V,A,v4.75k,ftp://files.dlink.com.au/products/DI-804V/REV_A/Firmware/v4.75k/D804vK.475,541070,1059522000.0,d1cd005a55dcaa476f323ee65e257632a86ff176,aa2dd57e0b7658a081bbc4af2a04c92b
DI-808HV,B,v1.00,ftp://files.dlink.com.au/products/DI-808HV/REV_B/Firmware/Firmware_2.00b14/20071127_DI_808HV_V2.00b14.zip,1601885,1196936640.0,630028d0db720fda613232b21f6a5c52f23028e1,8e4e1957b0fcc6562fb5dcdd1a3d0a50
DI-808HV,A,v1.00,ftp://files.dlink.com.au/products/DI-808HV/REV_A/Firmware/Firmware_1.44B03/DI-808HV_fw1.44b03.zip,1775922,1158155820.0,993c1896a95217d2269ca2654e4788313b50ea41,94b940036aa4fb9653f7072b6c9a9d02
DI-824VUP,B,v2.10,ftp://files.dlink.com.au/products/DI-824VUP/REV_B/Firmware/Firmware_v2.10/DI-824VUP_v210b01.zip,2227493,1242320580.0,d507bc7d3cea94193f17092c6d353dc3b71282b7,886b144fa3eda7ab23e7283cdd4bea59
DI-824VUP,B,v2.10,ftp://files.dlink.com.au/products/DI-824VUP/REV_B/Firmware/Firmware_v2.10/DI-824VUP_v210b01.zip,2227493,1242320580.0,d507bc7d3cea94193f17092c6d353dc3b71282b7,886b144fa3eda7ab23e7283cdd4bea59
DIR-120,A,,ftp://files.dlink.com.au/products/DIR-120/REV_A/Firmware/Firmware_1.02/DIR-120_v1.02.bix,1953072,1219320540.0,0c4630e6de23528e8bfc9beeb0e3843a7c19a22c,2786f1fe63a838ef41eb7803f685ed14
DIR-130,A,v1.23B20,ftp://files.dlink.com.au/products/DIR-130/REV_A/Firmware/Firmware_v1.23B20/DIR130_FW123B20.zip,6790742,1289224920.0,8867bfa8ba17d94e2e47742d1daeb9695cb85b16,3df67eb73a268b9d036ad6fa318c09ff
DIR-300,A,v1.05b976,ftp://files.dlink.com.au/products/DIR-300/REV_A/Firmware/v1.05b976/dir300_v1.05_976h.bin,2437248,1246901880.0,2a8aa7cc4826638acbfae1f41872b24a83927c77,33934e2bb986fd4c06dec409c66c11cc
DIR-300,A,v1.04,ftp://files.dlink.com.au/products/DIR-300/REV_A/Firmware/v1.04-tomi-1.1.2/dir300_v1.04-tomi-1.1.2.bin,3428480,1221754860.0,f30b108680399aacf75e576139b1b3cbe74f34b1,9ef32e32444aa78bc78f935c6d91a424
DIR-320,A,v1.21b03,ftp://files.dlink.com.au/products/DIR-320/REV_A/Firmware/Firmware_v1.21b03/DIR320A1_FW121WWB03.bin,3682432,1359027780.0,1e387959d2b4197d388054568b90d58009eac004,6a673fe6653534c3d5b5e78381c21c7c
DIR-330,A,v1.23,ftp://files.dlink.com.au/products/DIR-330/REV_A/Firmware/Firmware_v1.23/DIR330_FW123b07.zip,7099199,1276015140.0,1df3faf3e4843781c76dcce7de26644de2885831,f498645238d1fb87953257414071d448
DIR-412,A,,ftp://files.dlink.com.au/products/DIR-412/REV_A/Firmware/Firmware_1.15WWb02/DIR412A1_FW115WWb02.bin,3534983,1343856780.0,c2239452db7a8e32597dc35376c8457601d84447,35e1aecd7351e756a548ab5c6859645b
DIR-451,A,v1.03,ftp://files.dlink.com.au/products/DIR-451/REV_A/Firmware/v1.03_WW_B0011/DIR-451_v1.03_WW_B0011_firmware,3168629,1222356060.0,ce84c8d2c116e29c24b4e5494758b13db8001540,cc5252a788639256e6ad54ca7f9a711e
DIR-505,A,v1.08b07,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.08b07/DIR505A1_FW108B07.bin,7864404,1399044660.0,dad16de6833c63986692d991301339ebd5389a81,403b08ae62ce7ff4e9de98da5bebb0a1
DIR-505,A,v1.09b06,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.09b06/DIR505A1_FW109B06.bin,7864404,1408126320.0,ec8026b39d88a9bec8355ed689c644d28b945e06,dbf4e7f7f95c2f57bd69f062da81e68d
DIR-505,A,v1.09b02,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.09b02/DIR505A1_FW109B02.bin,7864404,1406310780.0,5df41d87cfa56ccee792d64464007877298e84ed,9f5a771a1a511c4b7c6151b8801adaa7
DIR-505,A,v1.07b18,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.07b18/DIR505A1_FW107B18.bin,7864404,1383234360.0,adfc08da509349a97cff896bed7ff8e4473d85c6,fbbe7e191e288e2c12552fe6b32d8963
DIR-505,A,v1.06b05,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.06b05/DIR505A1_FW106B05.bin,7864404,1359027960.0,1f62cf61c318e4fe8c2447129b69c8fd6096a1b0,58f5428f954fe5847daf14fe78dca037
DIR-505,A,v1.05b04,ftp://files.dlink.com.au/products/DIR-505/REV_A/Firmware/v1.05b04/DIR505A1_FW105B04.bin,7864404,1352726820.0,e195ae35085482d5b9756923d759db3c6affd565,cf965a4bc38256000f13fc3eb77936f9
DIR-506L,A,v2.15b02,ftp://files.dlink.com.au/products/DIR-506L/REV_A/Firmware/v2.15b02_20130708/20130708_D-Link_DIR-506L_V2.15b02.bin,6567971,1383566520.0,1be1bb460ddae1d1b23bd924364e1d1c9d1ae16c,77d206773144186bc459a95e4b0fb724
DIR-506L,A,v2.14b07,ftp://files.dlink.com.au/products/DIR-506L/REV_A/Firmware/v2.14b07_20130417/20130417_D-Link_DIR-506L_V2.14b07.bin,6555683,1368527880.0,d9b3c54cf88847027f3884211e40b24e792a1dc6,069b189c1c7097048b577bb691946ff9
DIR-506L,A,v2.14b04,ftp://files.dlink.com.au/products/DIR-506L/REV_A/Firmware/v2.14b04_20130312/20130305_D-Link_DIR-506L_V2.14b04.bin,6059901,1364379180.0,6e29a6b5830c0002f56970831693f929d194013c,26f38ab1871f049a1ed7d7cf8e808072
DIR-506L,A,v2.11b02,ftp://files.dlink.com.au/products/DIR-506L/REV_A/Firmware/v2.11b02_20120813/20120813_D-Link_DIR-506L_V2.11b02.BIN,7009484,1346103300.0,ffc30f20e387aa9789170297db285e829828443c,fa9b8cba90aa745f6aeaa9879cc497af
DIR-600,B5,v2.15WWb02,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.15WWb02/DIR600B6_FW215WWb02.bin,3612812,1365164220.0,9ba02c82277cc097f217ace6947d47513a8baa98,c0d364001d5b1e66e98a697596c5aa6b
DIR-510L,A,V1.06,ftp://files.dlink.com.au/products/DIR-510L/REV_A/Firmware/V1.06/DIR510LA1_FW106b02.bin,11734797,1444149780.0,444110827a170d684b90bfbca61c935228161a8c,0c023df7663a56e3025eb8d7447c91e7
DIR-510L,A,V1.03,ftp://files.dlink.com.au/products/DIR-510L/REV_A/Firmware/V1.03/DIR510LA1_Firmware_v1.03b03.zip,11595092,1397480400.0,e37f8cc5a1eb5ea7cf1078cf6515d7b23dc454b2,6d4f81313199d338111316fc2049c9af
DIR-600,B5,v2.14WWb01,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.14WWb01/DIR600B5_FW214WWb01.bin,3612812,1361796540.0,87575fc02060541b593e147c7518da5882dd6250,2bf508d02327e5c1e4ce23008a5f9ac7
DIR-600,B5,v2.13WWb01,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.13WWb01/DIR600B5_FW213WWb01.bin,3616908,1353603840.0,785dc50ae351ffd44240b92111c7ecd73d56aba8,0c0cc1a46f00c20764ed9cb07583c045
DIR-600,B5,v2.12WWb02,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.12WWb02/DIR600B5_FW212WWb02.bin,3633292,1352892420.0,fa90bca2f1b6884fc245b8d9d84512d95f9e3284,7d87ec0ff674651f22de3281e6caf47f
DIR-600,B5,v2.11WWb11,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.11WWb11/DIR600B5_FW211WWb11.bin,3625100,1313792040.0,bc55fba5723883022b7c4920dc844d90408f552a,d584f8295dbe98ca0eac63fee62e30df
DIR-600,B5,v2.10WWb06,ftp://files.dlink.com.au/products/DIR-600/REV_B5/Firmware/v2.10WWb06/DIR600B5_FW210WWB06.bin,3559564,1353663000.0,d95958eb483ae1d06e6ee09349718bdbe70aa74b,cb9d305ad1cd7e54ab882ffcd014a3ea
DIR-600,B2,v2.05,ftp://files.dlink.com.au/products/DIR-600/REV_B2/Firmware/Firmware_v2.05/DIR600B_FW205b01.bin,3113088,1314624780.0,549c20166977a88bcff76dea0f8fbd7cfd157433,b19345dbd40c142863682cb1dd6fede6
DIR-600,B1,v2.05,ftp://files.dlink.com.au/products/DIR-600/REV_B1/Firmware/Firmware_v2.05/DIR600B_FW205b01.bin,3113088,1314624780.0,549c20166977a88bcff76dea0f8fbd7cfd157433,b19345dbd40c142863682cb1dd6fede6
DIR-615,E,,ftp://files.dlink.com.au/products/DIR-615/REV_E/Firmware/Firmware_5.11B0029/DIR615E4_FW511B0029.bin,3538968,1297791660.0,a6da13feb6ac8c93a25fcc89fe9aa1f7a6fd2c18,521c899d342382083a1552fff162a4e4
DIR-615,C,,ftp://files.dlink.com.au/products/DIR-615/REV_C/Firmware/Tomizone_1.0.0_Firmware_3.01/DIR-615_3.01-tomizone-1.0.0.bin,3866648,1241452380.0,8ebbcc823b1c491e944aae36c60766b1248e88b3,22cc6bca02e9af49918e8ac8ed87bc3a
DIR-615,C,,ftp://files.dlink.com.au/products/DIR-615/REV_C/Firmware/Firmware_3.03B07/DIR615_FW303B07.zip,3482747,1288879620.0,0f8da910c97a60bf40cab5c1ba4ded2b5f111a0f,1d80f8b76ce69e4709bb64fcef2fd13e
DIR-615,B,v2.25,ftp://files.dlink.com.au/products/DIR-615/REV_B/Firmware/Firmware_v2.25/dir615_revB_firmware_225.bin,1114112,1226571060.0,f3d9553d689370fd7e149b3ebed63439c62413a4,63a37a92bda2d6f2e3ddb6cfd2fdc91e
DIR-632,A,v1.03b08,ftp://files.dlink.com.au/products/DIR-632/REV_A/Firmware/Firmware_v1.03b08/DIR632A1_FW103B08.bin,7667736,1327947660.0,97280f3ec927a10c3138cfb2b7da5f5efba53bcb,4cb668372a2923c436e8dda409021f64
DIR-632,A,v1.02b10,ftp://files.dlink.com.au/products/DIR-632/REV_A/Firmware/Firmware_v1.02b10/DIR632A1_FW102B10.bin,7667736,1303247880.0,b0a71d52bb6561f3349ed026af7f27f8e0788cfc,2c9427fa6d6b394a2a49a6f675497314
DIR-635,B,,ftp://files.dlink.com.au/products/DIR-635/REV_B/Firmware/Firmware_2.30B04/DIR635B3_FW230WWB04.bin,1441792,1231860180.0,750284780dbfa11c2bc754062ec0d099fc640ed4,18361553e774f51f03cf52cd4f8b19f8
DIR-635,A,,ftp://files.dlink.com.au/products/DIR-635/REV_A/Firmware/Firmware_1.09b01/DIR-635_FW_1.09B01.zip,809297,1174296000.0,1a3d48868a079b82e9ffeef818a7b2c456a10a99,b6fec4cbccfdf49ccc5269b8325f9c9d
DIR-645,A,,ftp://files.dlink.com.au/products/DIR-645/REV_A/Firmware/DIR645_FW103B11/DIR645A1_FW103B11.zip,7585586,1352729160.0,b1143933080927c1977868dac95e2ea95a65c136,ce41614ca2bb83d54854e4324640c3ad
DIR-645,A,,ftp://files.dlink.com.au/products/DIR-645/REV_A/Firmware/DIR645_FW102B08/DIR645A1_FW102B08.zip,7370206,1332932820.0,7d8eb7878d7285d7dea66c113d730fcb712b9838,8036755ee4889d228e86c78e57eeb412
DIR-655,A,v1.37WW,ftp://files.dlink.com.au/products/DIR-655/REV_A/Firmware/Firmware_v1.37WW/DIR655A4_FW137WW.bin,1572864,1371655860.0,bbd0e9f3a7d0cebe10cc88bf5328e92a62e0bfbe,6ffadcbc11c83da8e4689e638061c413
DIR-655,B,v2.05b06,ftp://files.dlink.com.au/products/DIR-655/REV_B/Firmware/Firmware_v2.05b06/DIR655B1_FW205B06.bin,6553626,1326899160.0,203116457f02189292c233e0a59a9170197e7c62,27eb616d1d9e48cb1122575c31540591
DIR-685,A,v2.00b01,ftp://files.dlink.com.au/products/DIR-685/REV_A/Firmware/Firmware_v2.00b01/DIR685_Driver_v2.00B01.zip,12605635,1282154640.0,b5baa644005db60b2e9dc46bee2cc713d422fe08,d6ff7f7aa04c890502628f4ad4112a25
DIR-825,C,v3.00b32,ftp://files.dlink.com.au/products/DIR-825/REV_C/Firmware/Firmware_v3.00b32/DIR825C1_FW300B32.bin,16318464,1353321360.0,659aac62da5e42206bf0353ebfd3756f4486147f,53c0de2f489a858f11057733cabbc061
DIR-825,B,v2.06,ftp://files.dlink.com.au/products/DIR-825/REV_B/Firmware/Firmware_v2.06/DIR825B1_FW206WWB05.zip,4487200,1331904660.0,e0e660723e0c51fa69bb7bd91ddaed2462a45669,8779bd7c94c176f01b369d44cc7ce9ef
DIR-835,A,v1.04b24,ftp://files.dlink.com.au/products/DIR-835/REV_A/Firmware/v1.04b24/DIR835A1_FW104B24.bin,16318464,1371747600.0,b898156ca46ceab5aebd065feb83b6b37d0a870c,6ce05ecdcfdc5ecc5bd953d86b2be0bc
DIR-835,A,v1.03b05,ftp://files.dlink.com.au/products/DIR-835/REV_A/Firmware/v1.03b05/DIR-835A1_FW103B05.bin,16318464,1359466320.0,87099aa3baab125d53776bba47e97d734a11cc25,afadd4f0feb8b05262cb150428228b1a
DIR-850L,B,,ftp://files.dlink.com.au/products/DIR-850L/REV_B/Firmware/DIR850LB1_FW207WWb05.bin,9937044,1467107160.0,2c9efe465f74f766f2a9ccefbf1cc93578aded58,06e6674f0bee45362d92afe744ad970a
DIR-850L,B,,ftp://files.dlink.com.au/products/DIR-850L/REV_B/Firmware/DIR850L_FW206WWb05.bin,9543828,1434048780.0,817f6a47e50ccf53c6e9beacc00b7115bd4e1eea,bf376189eb2843153d1092de93ed63d2
DIR-850L,A,,ftp://files.dlink.com.au/products/DIR-850L/REV_A/Firmware/DIR850LA1_FW114WWb07.bin,9678992,1464359820.0,cd5441e155dca0cba4747f4739c701beacb4049e,78dfc924ae98f37e019cb400742d7e71
DIR-855,A,v1.23B02,ftp://files.dlink.com.au/products/DIR-855/REV_A/Firmware/Firmware_v1.23B02/DIR855_FW123WWb02.bin,1572864,1279117740.0,84bd95c5a1643b8c146a0d83281b544b4509062b,63b05ea1186677a6c66e5dd69f8bcff6
DIR-868L,B,,ftp://files.dlink.com.au/products/DIR-868L/REV_B/Firmware/DIR868LB1_FW203b01.bin,13074584,1445869380.0,e8c1e2def7ee416ee1e2ceccfe43f7c95cf58f05,02ea3100c968807007d8b141ec585599
DIR-868L,A,v1.10FBb01,ftp://files.dlink.com.au/products/DIR-868L/REV_A/Firmware/Firmware_v1.10FBb01/DIR868LA1_FW110FBb01.bin,11255952,1432637640.0,2d1a136d33c515d5384d5e4cb9f1e54a8efbbc87,7e49dee554295672ba80d9748ed26b7a
DIR-868L,A,v1.09b08,ftp://files.dlink.com.au/products/DIR-868L/REV_A/Firmware/Firmware_v1.09b08/DIR868LA1_FW109b08.bin,10961040,1411751400.0,4a5d4af63cb874fd24f5922bd4562cbe903da030,7feb8ba48408529c762173784afbd1e1
DIR-879,A,,ftp://files.dlink.com.au/products/DIR-879/REV_A/Firmware/DIR879Ax_FW103b01.bin,8794256,1464803280.0,a4b466b4e0b80ba7ccd4773caf66d9a59e97a141,9de9d9caa760c5fa982ae6d3940200ea
DIR-880L,A,v1.07b08,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.07b08/DIR880A1_FW107WWb08.bin,13934740,1463403420.0,4337355a05d031cbeb8eb9813553f7ca7a47ca9d,f9e489ca334411e465c90b5d5e9e5743
DIR-880L,A,v1.07b04,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.07b04/DIR880A1_FW107WWb04.bin,13877396,1453418640.0,2c358d64c802c72c3e7cf4eefba378b3cde46679,796b9071e93768eabc892c8ddb0e9957
DIR-880L,A,v1.03b11,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.03b11_FacebookWiFi/DIR880LA1_FW103FBb11_f48f.bin,13582484,1434034800.0,121605c305da153fa1cd440517a7cae77676a842,e5e8bd8973a97ee1a3b556e9de442049
DIR-880L,A,v1.03b11,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.03b11/DIR880LA1_FW103WWb11_f41b.bin,13582484,1433239140.0,7dda171a040f5d118f816cdf78d52b92b3a1d9fd,a5c66034ebde98938df0996b31eb62ec
DIR-880L,A,v1.01b09,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.01b09/DIR880LA1_FW101b09_e6ck.bin,13136020,1403892300.0,eabac8d25338b84ce15781a3b570adc53aec941f,3e62978872803f7a07bcc3843b5a867b
DIR-880L,A,v1.00b48,ftp://files.dlink.com.au/products/DIR-880L/REV_A/Firmware/Firmware_v1.00b48/DIR880A1_FW100b48.bin,12497044,1399386480.0,b069f03c7fbf9eb10d1aa13fcbbc5f9d7ab70213,da1592fc68eba3261d1580257989e5e1
DIR-890L,A,v1.10b03,ftp://files.dlink.com.au/products/DIR-890L/REV_A/Firmware/Firmware_v1.10b03/DIR890LA1_FW110b03.bin,19742868,1458672000.0,1dc937d4afa4b91815abeed20810add1c708a6ea,f1645f843f31ccf7535ec28f1cd59971
DIR-890L,A,v1.10b07,ftp://files.dlink.com.au/products/DIR-890L/REV_A/Firmware/Firmware_v1.10b07/DIR890LA1_FW110b07.bin,19996820,1470071760.0,f919ed7d792dd5da0b5d8396493047c6b8b0ecde,677610bce5643e811e180cd7e7185382
DIR-890L,A,v1.08b03,ftp://files.dlink.com.au/products/DIR-890L/REV_A/Firmware/Firmware_v1.08b03/DIR890LA1_FW108b03.bin,17707156,1441381740.0,99976268ca06bff677e82a03970dc8c0b8bc2872,af9d1f9e9307dd34eb4358ee0e931e4e
DIR-890L,A,v1.07b09,ftp://files.dlink.com.au/products/DIR-890L/REV_A/Firmware/Firmware_v1.07b09/DIR890LA1_FW107b09.bin,17731732,1432681800.0,43385f988d059fe6b954c3129d41419180b32b8a,8e45080adeeeb97c5131db32e5591839
