model,fver,fname,furl,fdate,fsize,sha1,md5
W311R+,H1_V3.3.6d_EN,U311R_H1_V3.3.6d_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/U311R_H1_V3.3.6d_EN.zip,2011-03-19 04:01:50+00:00,1737965,2976003e958a9c5d04161d25bb193174bcf9d923,e41e43697a82596b93378c281f728734
W548DV2.0,V0.0.2_EN,U_W548D_EN_V0.0.2_Tenda_en_100203.tar,http://down.tendacn.com/uploadfile/201103/W548DV2.0/U_W548D_EN_V0.0.2_Tenda_en_100203.tar,2010-02-03 02:41:26+00:00,1894400,39a28430096b16ced80827677cc2ec38a9ad23c1,6dc52f397f33ba89eea2c2f0a589f5f5
W300M,V3.33.13_EN,U_W300M_EN_V3.33.13_SPI_EN.zip,http://down.tendacn.com/uploadfile/201103/AP/W300M/U_W300M_EN_V3.33.13_SPI_EN.zip,2011-03-19 03:58:28+00:00,1719391,2595e6981a7b75468421d9b9fed9c585760b5184,85c57c00a762f3f660188047a86bfa1c
W311R,H3_3.3.6h,US_W311RRA__H3_V3.3.6h_EN_SPI_1.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/US_W311RRA__H3_V3.3.6h_EN_SPI.zip,2011-03-19 04:01:54+00:00,1733141,5250f7bd115f50c54cb82af5a351322d7c678433,2e70b100ffc81db7105a09d3e77bd878
W306R,Firmware,U306Rv2en_I2_V3.3.6f.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W306R/U306Rv2en_I2_V3.3.6f.zip,2011-03-19 04:00:46+00:00,2174688,5250c077bb6b73292a2f3725c9cfcc11d6a2571e,726dce5f46c98f2a4b73edecd1160b49
W311R+,H3_V3.3.6h_EN,US_W311RRA__H3_V3.3.6h_EN_SPI.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/US_W311RRA__H3_V3.3.6h_EN_SPI.zip,2011-03-19 04:01:54+00:00,1733141,5250f7bd115f50c54cb82af5a351322d7c678433,2e70b100ffc81db7105a09d3e77bd878
W307R,Firmware,U307Rv2en_I2_V3.3.6f.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W307R/U307Rv2en_I2_V3.3.6f.zip,2011-03-19 04:01:22+00:00,2174688,42a6ffd331f66255d5446f301fa8ffa8ed3c73dc,15dc9954a0d1b1c7e99a1136a58533ab
W300M,V3.32.12_EN,U300M_V3.32.12_EN.zip,http://down.tendacn.com/uploadfile/201103/AP/W300M/U300M_V3.32.12_EN.zip,2011-03-19 03:58:22+00:00,1728695,fb4c351451453a5df39ba0a9d41934e63736e2b4,dabc1cf3fdbf955544dd92e9f14f2450
W150M+,V3.32.11_EN,U150M_RT_EN_V3.32.11.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U150M_RT_EN_V3.32.11.zip,2011-03-19 03:57:36+00:00,1728824,9f1c0a5b6f75730b15258807da638a5ff4f9a1d0,44702dda9dd36015419cb2ba275bacb3
W150M+,V3.32.12_EN,U150M_V3.32.12_EN.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U150M_V3.32.12_EN.zip,2011-03-19 03:57:42+00:00,1728695,1603b01e8278afa629693498ba84be7ad4daf851,84aef50b42ae5e91d774a73c12a63f9f
W541R+,V1.2.22,W541R+_V1.2.22.zip,http://down.tendacn.com/uploadfile/200911/W541R+_V1.2.22.zip,2012-01-06 04:27:54+00:00,534923,cab5c08b07815639acafddaedbad56b39ce08a0c,840f1bd3fc6715690272ef773fb03aae
W541R,V1.2.22,W541R_V1.2.22.zip,http://down.tendacn.com/uploadfile/200911/W541R_V1.2.22.zip,2012-01-06 04:26:28+00:00,534923,cab5c08b07815639acafddaedbad56b39ce08a0c,840f1bd3fc6715690272ef773fb03aae
W300M,V3.32.11_EN,U300M_RT_EN_V3.32.11.zip,http://down.tendacn.com/uploadfile/201103/AP/W300M/U300M_RT_EN_V3.32.11.zip,2011-03-19 03:58:16+00:00,1728824,84f316531136ad72bf67e56d90c202274fbf6c19,86fd2f00e2b0c9cb71fe7d18b43ce0f3
W301A,V3.3.4I_EN,U301A_ra_en_V3.3.4i.bin,http://down.tendacn.com/uploadfile/201103/AP/W301A/U301A_ra_en_V3.3.4i.bin,2010-02-02 01:55:00+00:00,1476531,681895eccf83aa68120d18094f20547dbbee4031,d5cd347e4f2b000701b2274c740ce20f
W150M+,V3.33.13_EN,U_W150M_EN_V3.33.13_SPI_EN.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U_W150M_EN_V3.33.13_SPI_EN.zip,2011-03-19 03:57:48+00:00,1719391,085f3faafaaa460d040fdbd98a1ed12bebbd12b0,69fa1cccd52adba718687720d33b6b76
W54A,V1.0.5,U54A_EN_vR1.0.5.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/W54A/U54A_EN_vR1.0.5.zip,2009-11-06 09:33:58+00:00,363938,7a0923ef7600f52ebca36b3ba1bb855d123b32e0,8890b8acb290cdb33561763ac3d7d1ff
W311R,H1_V3.3.6d,U311R_H1_V3.3.6d_EN_1.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/U311R_H1_V3.3.6d_EN.zip,2011-03-19 04:01:50+00:00,1737965,2976003e958a9c5d04161d25bb193174bcf9d923,e41e43697a82596b93378c281f728734
TWL54A,V1.0.5,U54AM_EN_vR_1.0.5.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/TWL54A/U54AM_EN_vR_1.0.5.zip,2009-11-06 09:33:42+00:00,368642,8edb3621adc303a88aee9430bfea9ccda2caeef5,2bc114d1951bc46ee2181bcfc280a21f
W330R,V3.1.201d_EN,W330R_V3.1.201d_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W330R/W330R_V3.1.201d_EN.zip,2011-03-19 03:59:10+00:00,2701035,ecd6aa6468bf23d960958da2bb3a2f106c1d8121,feeaf0e16e725a17e862cedf6a63cfbe
W150M,V3.32.11_EN,U150M_RT_EN_V3.32.11_1.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U150M_RT_EN_V3.32.11.zip,2011-03-19 03:57:36+00:00,1728824,9f1c0a5b6f75730b15258807da638a5ff4f9a1d0,44702dda9dd36015419cb2ba275bacb3
W150M,V3.32.12_EN,U150M_V3.32.12_EN_1.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U150M_V3.32.12_EN.zip,2011-03-19 03:57:42+00:00,1728695,1603b01e8278afa629693498ba84be7ad4daf851,84aef50b42ae5e91d774a73c12a63f9f
W150M,V3.33.13_EN,U_W150M_EN_V3.33.13_SPI_EN_1.zip,http://down.tendacn.com/uploadfile/201103/AP/W150M/U_W150M_EN_V3.33.13_SPI_EN.zip,2011-03-19 03:57:48+00:00,1719391,085f3faafaaa460d040fdbd98a1ed12bebbd12b0,69fa1cccd52adba718687720d33b6b76
TWL542Rv2.0,V1.2,U542Rv2.0MAEN_v1.2.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/TWL542Rv2.0_541R/U542Rv2.0MAEN_v1.2.zip,2009-11-06 09:33:36+00:00,574117,c5b7efe49dd46c0f0f3e608f8effc95a3ba23ab2,014315ea4c7081829463da664b191bad
W311R+,H1_v3.3.6b,W311r_H1_V3.3.6b.zip,http://down.tendacn.com/uploadfile/201006/W311r_H1_V3.3.6b.zip,2012-01-06 05:35:34+00:00,1709914,60caa6577d939a08e15210f3ecc3ace2af16b434,a2794ac8b556aca777ea028d959d0077
TEH1224G,V2.1,U1224v2.0_EN_v2.1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEH1224G/U1224v2.0_EN_v2.1.zip,2009-11-06 09:33:06+00:00,102863,f806f2b596776b97a5e9dcc3a9699d1ae7bc90db,8aa6f19227d59cc5861dcb5168fc9966
TEH1224,V2.1,U1224v2.0_EN_v2.1_1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEH1224G/U1224v2.0_EN_v2.1.zip,2009-11-06 09:33:06+00:00,102863,f806f2b596776b97a5e9dcc3a9699d1ae7bc90db,8aa6f19227d59cc5861dcb5168fc9966
N60,V1.0.0.16_EN,US_N60BRV1_N60_V1.0.0.16_EN.zip,http://down.tendacn.com/uploadfile/201211/US_N60BRV1_N60_V1.0.0.16_EN.zip,2012-11-19 11:41:02+00:00,6621846,d448279472a1f72673705c64896a7e4740587ec6,2d9ed6384276dcbf45cfbcb89efb512b
TEI618SK,T03K-063,U502REN_vT03K-063_1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/router/TEI618SK/U502REN_vT03K-063.zip,,1163,aef448ce5500e3734059ec285cf6ec0b547075f2,8363acaeab9cbb099b59b78a44127ca6
TEH1224G,V2.1,U1224Gv2.0_EN_v2.1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEH1224G/U1224Gv2.0_EN_v2.1.zip,2009-11-06 09:33:08+00:00,112901,2a05e09298caa0ae7585dcda6cce910c059151ac,b28d320b476c1d49cc0e3b8d42a61c11
W302R,V3.1.201d_EN,U_W302RRA_V3.1.201d_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W302R/U_W302RRA_V3.1.201d_EN.zip,2011-03-23 03:26:14+00:00,2752141,e46ebf2ec6f92a7f39f4b8222e0993ce2d410e85,9fe9504c3ae12b6e92e2156336b6112c
TEG1216T_v2.0,V2.0,U1216Tv2.0_EN_v2.0.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEG1216T_V2.0/U1216Tv2.0_EN_v2.0.zip,2009-11-06 09:33:08+00:00,214575,f8dd4db98d4253873dadfda215cff5fd9f70e55e,6436b0cfb78d74ad3300a8310d110e01
W548D,v2_en,W548D_V2_en_20091218.zip,http://down.tendacn.com/uploadfile/201005/W548D_V2_en_20091218.zip,2010-05-27 07:58:14+00:00,1848252,f724874030d33f35b633614ffd4b74b2b7629bf3,c9afc6ec67857f3f5d7490f46b718e20
TWL541R,V1.2.6,U54R_541RMAEN_v1.2.6.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/TWL541R/U54R_541RMAEN_v1.2.6.zip,2009-11-06 09:34:02+00:00,551233,e70854fd4c9232212686186b105b7ab947bb7942,ce6718a2c9af40a4fd88aa853a7bf511
TEG1208_v2.0,V2.1,U1208v2.0_EN_v2.1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEG1208v2.0/U1208v2.0_EN_v2.1.zip,2009-11-06 09:33:00+00:00,202407,d40e32ea8876d80da781fe4d6225719cdec47283,5d3061e485547f0e336d3e0027a9d49c
W311R,H1_V3.3.5u,w311r_H1_V3.3.5u.zip,http://down.tendacn.com/uploadfile/201003/w311r_H1_V3.3.5u.zip,2010-03-17 08:24:02+00:00,1708897,fe1f18be3234b8f17580a5917b69eeecc20b48d2,213333557c005a4ad5319ae7f23937cf
W268R,V3.2.5e_EN,W268R_V3.2.5e.zip,http://down.tendacn.com/uploadfile/200912/W268R_V3.2.5e.zip,2009-12-14 09:08:52+00:00,1708723,4c2a4cd4a6269ae604a8d3651dadbc897d539ded,3a3364c2904f7a6e4205777cc4ec509d
W311R+,H1_V3.3.5u,w311r_H1_V3.3.5u_1.zip,http://down.tendacn.com/uploadfile/201003/w311r_H1_V3.3.5u.zip,2010-03-17 08:24:02+00:00,1708897,fe1f18be3234b8f17580a5917b69eeecc20b48d2,213333557c005a4ad5319ae7f23937cf
R502,V0.0.23.0_EN,U502V5.0EN_v0.0.23.0.rar,http://down.tendacn.com/uploadfile/U502V5.0EN_v0.0.23.0.rar,2015-06-23 03:20:58+00:00,292807,fb15ff56205f90925a78bb53ad1a28e5832343af,a6ffc8d4a941d396471668ac0ac2ba37
W150D(V3.0),V1.0.1_EN,bcmw150dv3_fs_kernel-IPOA.zip,http://down.tendacn.com/uploadfile/201110/bcmw150dv3_fs_kernel-IPOA.zip,2011-10-21 07:50:20+00:00,4064394,0e4a51e2b3d2663425a65d8d70a2e61a3c42411a,2119ae0db45e5a0c61a2a750e24b3651
TEH1226G,V1.4.3.0,U1226G_EN_V1.4.3.0.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEH1226G/U1226G_EN_V1.4.3.0.zip,2009-11-06 09:33:06+00:00,307533,0064bdc61d446ad8fecbb01ecb68309125b0414f,a48f9d6515db8457f565d5c41d8b0f3c
TEI402M,T03K-063,U502REN_vT03K-063_2.zip,http://down.tendacn.com/pdtData/update_en/Firmware/router/TEI402M/U502REN_vT03K-063.zip,2009-11-06 09:33:30+00:00,332324,a63b43d2b5c8b761f2cf89f2bba96230ddea09b8,24f368c74911f724a2d71c39ad0b64cf
TWL54R,V1.0.8,U54RATEN_V1.0.8.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/TWL54R/U54RATEN_V1.0.8.zip,2009-11-06 09:33:40+00:00,923375,75a332a67ec5879aa24f9a3ee89588b4bda9d413,1bf88ec67e33d3a8f61815e897cfc779
TEI4000,V0.9.4.6.8,U490T_EN_0.9.4.6.8.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEI480T_490T_4000/U490T_EN_0.9.4.6.8.zip,2009-11-06 09:33:02+00:00,968849,5f555c728fe8b456fc4471bdd8bcda5b558b2fc8,6dd4bb4c64494dad60f0330070dc216c
TEH1224G,V2.1,20081225114225160.rar,http://down.tendacn.com/uploadfile/200812/20081225114225160.rar,2012-01-06 03:40:22+00:00,90803,f9a3626ee0806ee70e20b51caf7db29222c6029e,46a363f43d4e3975ba5c47107ef8d6c5
TEI6608S,T03K-063,U502REN_vT03K-063.zip,http://down.tendacn.com/pdtData/update_en/Firmware/router/TEI6608s/U502REN_vT03K-063.zip,2009-11-06 09:33:32+00:00,332324,a63b43d2b5c8b761f2cf89f2bba96230ddea09b8,24f368c74911f724a2d71c39ad0b64cf
TEH1224G,1.0.0.1,20081225113848346.rar,http://down.tendacn.com/uploadfile/200812/20081225113848346.rar,2012-01-06 03:40:18+00:00,98803,58b840ad2ec134dd96edcdef1980bcf6a411f72c,32fbd92d348517e195baa91446c34ed0
TEH1224G,V2.0,20081225114052117.rar,http://down.tendacn.com/uploadfile/200812/20081225114052117.rar,2012-01-06 03:40:20+00:00,90813,0b3911fa34886a9025e747772cbd82c2b26472a8,ae385da00f6bb2231857b0ecea0b524c
TWL5401A,V1.0.5,20081224055341782.rar,http://down.tendacn.com/uploadfile/200812/20081224055341782.rar,2012-01-06 03:15:20+00:00,360781,60c7c66bf04a5b7ed13b242606dbd79140f042ee,1daf9581cc03addd748152a2dd1af510
TWL108R,V1.0.8,U108REN_V1.0.8.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/TWL108R/U108REN_V1.0.8.zip,2009-11-06 09:33:36+00:00,923184,588209baab00f5a4e9d93d3287d056efc52f4bc0,32d3c6c5375efcc469f23a0f2969e991
W307R,Firmware,w307rv4_ra_en_I2_V3.3.5h.rar,http://down.tendacn.com/uploadfile/200911/w307rv4_ra_en_I2_V3.3.5h.rar,2015-06-10 06:05:20+00:00,2291074,3d234a25e495105110c691f990a5f33a8ea63133,d01084990e8a3baaf1844a2f27227e24
W306R,Firmware,w306rv2-307rv4_V3.3.5r.zip,http://down.tendacn.com/uploadfile/201003/w306rv2-307rv4_V3.3.5r.zip,2010-03-17 08:29:52+00:00,2289005,8de6a632584b64489e5a5b8b774bc95280ac2aca,acc567ca0756320ca14a00cb05ddf07b
TEI490T,0.9.4.6.8,U490T_EN_1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEI480T_490T_4000/U490T_EN_0.9.4.6.8.zip,2009-11-06 09:33:02+00:00,968849,5f555c728fe8b456fc4471bdd8bcda5b558b2fc8,6dd4bb4c64494dad60f0330070dc216c
D820B(V4.0),V4.0_2.8.081224a_b,U820_ENV4.0_2.8.081224a_b.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/D820BV4.0/U820_ENV4.0_2.8.081224a_b.zip,2009-11-06 09:33:30+00:00,463691,d3abff31b5843849aab699672db74088d12a0bf8,c17f7e55ac50817bd7d881b337c7b285
TEG1224Tv2.0,v2.0,TEG1224Tv2.0_ver_v2.0_070628_efirm.rar,http://down.tenda.com.cn/uploadfile/201602EN/TEG1224Tv2.0_ver_v2.0_070628_efirm.rar,2016-02-02 06:40:36+00:00,145673,eff89c764581a58fd03c7c01c9b5760d5fa7fb9a,765f7dceab62e212f7ebfb4abf658530
TED8620B,2.8.050819g,U8620B_EN_2.8.050819g.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8620B/U8620B_EN_2.8.050819g.zip,2009-11-06 09:33:24+00:00,405203,5c5e46b6eafa9ce29841f7546c9f4ffe6fe29252,d63956b49379e6cff2bc65ce28a377cf
TED8620B+,2.8.060919C,U8620B_EN_2.8.060919C.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8620B+/U8620B_EN_2.8.060919C.zip,2009-11-06 09:33:10+00:00,497175,7e58249200d42d6d3b0ad015401db12d74f009ef,ff5b5c5f36152db150fec99f84fc3069
W307R,Firmware,w307rv4_V3.3.5r.rar,http://down.tendacn.com/uploadfile/201003/w307rv4_V3.3.5r.rar,2015-06-10 03:37:42+00:00,2229254,7410f4887c90d2f4478af3e381dad0e5bbafc30e,93ac692453f14e37aab4c9c561e46d8d
W168R,V1.0.4,20091103035232676.zip,http://down.tendacn.com/uploadfile/200911/20091103035232676.zip,2009-11-03 07:52:54+00:00,572416,60aa32adc785d44a5f224a73d9744879f3315d67,7b063cb31826a9444cda0a9fdbbfc2c8
W306R,Firmware,U_306rv2_w307rv4_ra_en_I2_V3.3.5h.zip,http://down.tendacn.com/uploadfile/201003/U_306rv2_w307rv4_ra_en_I2_V3.3.5h.zip,2010-03-17 08:19:02+00:00,2291509,0fc1872945e5167da5fefc3c2259b54a48c9ee94,cca50f394231bed4cb00c92fe6619040
G300,V100R003,U_G300V1.0BC_V100R003_en_tenda.zip,http://down.tendacn.com/uploadfile/201309/U_G300V1.0BC_V100R003_en_tenda.zip,2013-09-24 11:38:24+00:00,12556109,2abbcb2081af9fa431ccbeff49c52bffa8aa73ea,06b6e88bad726f379003443a48cc0c32
TEI480,V0.9.4.6.8,U490T_EN_2.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEI480T_490T_4000/U490T_EN_0.9.4.6.8.zip,2009-11-06 09:33:02+00:00,968849,5f555c728fe8b456fc4471bdd8bcda5b558b2fc8,6dd4bb4c64494dad60f0330070dc216c
W300D(V3.0),V1.0.1_EN,bcmw300dv3_fs_kernel-IPOA.zip,http://down.tendacn.com/uploadfile/201110/bcmw300dv3_fs_kernel-IPOA.zip,2011-10-21 07:50:40+00:00,4064394,229cc7c938ebcd0b18ab6a1da0c8a0c888857ea8,589c9b35dc954eb38da9341e1daf74e6
TEI4000+,V0.9.5.3b,U490T+_EN_0.9.5.3b.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEI480T_490T_4000/TEI480T+_490T+_4000+/U490T+_EN_0.9.5.3b.zip,2009-11-06 09:33:06+00:00,1001433,285fa694f1d8310915c3b54b7bbcefb3e8b848b7,d66abc26bd8a6cb7d44a92085530abb8
TEI490T+,0.9.5.3b,U490T+_EN_1.zip,http://down.tendacn.com/pdtData/update_en/Firmware/switch/TEI480T_490T_4000/TEI480T+_490T+_4000+/U490T+_EN_0.9.5.3b.zip,2009-11-06 09:33:06+00:00,1001433,285fa694f1d8310915c3b54b7bbcefb3e8b848b7,d66abc26bd8a6cb7d44a92085530abb8
W300D(V3.0),V1.0.0_EN,US_W300DV3br_1.0.0_en_TD.zip,http://down.tendacn.com/uploadfile/201108/US_W300DV3br_1.0.0_en_TD.zip,2011-08-02 02:03:00+00:00,4063737,5193a549e1ca0f7394d33bc8937f86123a9f89f6,beedcc7db638e5e8df9feb9a907b2439
W368R,H1_V3.2.5e_EN,UW311R_en_H1_V3.2.5e.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/W268R_W368R/UW311R_en_H1_V3.2.5e.zip,2009-11-06 09:33:52+00:00,1708591,3e2574bce6134ea6f2dfb001565d610c3b3f9aba,5deb57198a27631d7a88499d4e74d2bb
W150D(V3.0),V1.0.0_EN,US_W150DV3br_1.0.0_en_TD.zip,http://down.tendacn.com/uploadfile/201108/US_W150DV3br_1.0.0_en_TD.zip,2011-08-02 02:02:00+00:00,4063737,5193a549e1ca0f7394d33bc8937f86123a9f89f6,beedcc7db638e5e8df9feb9a907b2439
TED8620B,2.8.050819g,TED8620B_ver_2.8.050819g_070109_efirm.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TED8620B_ver_2.8.050819g_070109_efirm.rar,2008-02-27 09:13:00+00:00,405298,19ee792ea701891cd33ffd27b4f9050fce8c1d63,3708cfb137e487ff7ef7dcfc68547944
TED8620B+,2.8.060919C,TED8620B+_ver_2.8.060919C_061211_efirm.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TED8620B+_ver_2.8.060919C_061211_efirm.rar,2008-02-27 09:13:02+00:00,497570,2b291086d22fb1ba15e72e0e33a3a3c77f1af403,4ad452ec2f1b7a82ae75f64de8126a1b
W306R,Firmware,W306_V3.2.5e.zip,http://down.tendacn.com/uploadfile/200911/W306_V3.2.5e.zip,2012-01-06 04:15:28+00:00,2307845,6587537bbb25db340edecd058e721ba314b80837,196a6e5fdc06dcacf96028e24ad75809
W368R,V3.2.4h_EN,UW268R_368R_en_V3.2.4h.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/W268R_W368R/UW268R_368R_en_V3.2.4h.zip,2009-11-06 09:33:54+00:00,1853635,fb908f0022989884205e201cea75ed586671c5d1,8bf59e350be2de414a8b79f6f4014800
W301R,v3.1.192,W301R_v3.1.192_en.zip,http://down.tendacn.com/uploadfile/201006/W301R_v3.1.192_en.zip,2012-01-06 05:14:38+00:00,2855498,a1bdb362420cdbad37ae6f7901a0478d416dbd58,e7fb5be1b61f8b47864319d4613cc455
TWL542R,V1.2.6,R54MEN_ver_v1.2.6_efirm.rar,http://down.tendacn.com/pdtData/wireless/twl541r/R54MEN_ver_v1.2.6_efirm.rar,2008-02-19 03:21:20+00:00,552088,9d2f834581857f49cfd65b4fbc95d5a84b676295,5ee44f6d86bd6d8678692931a6ac4b0a
TWL108R,V1.0.8,TWL108R_ver_V1.0.8_70310.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TWL108R_ver_V1.0.8_070309_efirm.rar,2008-02-27 09:13:08+00:00,921174,3b0750adc2c0e628b332aee5c7d26d1de1e199f7,7062bff36b7cefd54615dd853f4f3cf9
TEI66624_v2.0,1.0.0.1,UCHS_070416_R02_033.zip,http://down.tendacn.com/pdtData/software/docc/qudong/softer_rar/UCHS_070416_R02_033.zip,2007-04-17 16:00:00+00:00,352913,5e7fe11d9a7bccee673491311e6c1da0432ed48a,78b0e611b1cc5e6c78add166befb6804
TED8620R+,2.5.060823C4,U8620R_EN_2.5.060823C4.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8620R+/U8620R_EN_2.5.060823C4.zip,2009-11-06 09:33:14+00:00,1562425,3c927bfde2abc499f2670773966f3020426c62d6,0a97948adbe7bcadaab49e2f45fb7f07
TWL108R+,V1.0.8_070309,TWL108R_ver_V1.0.8_070309_efirm.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TWL108R_ver_V1.0.8_070309_efirm.rar,2008-02-27 09:13:08+00:00,921174,3b0750adc2c0e628b332aee5c7d26d1de1e199f7,7062bff36b7cefd54615dd853f4f3cf9
R6000+,V0.9.5.3b,20080504110050870.rar,http://down.tendacn.com/uploadfile/200805/20080504110050870.rar,2012-01-06 02:30:46+00:00,1002692,06dad5878375fd3e0ffe99fc4341342fd4075448,bbc6b01749538d4b760343b8efc017cc
R6000,V0.9.4.6.8,20080504105812164.rar,http://down.tendacn.com/uploadfile/200805/20080504105812164.rar,2012-01-06 02:30:22+00:00,970094,ad05874777cc394feee28d6b66ead001a3ca1ce4,1e056d805d6ff6df0d77615a6d11ffee
TED8640R,2.5.060823C,U8630R_EN_2.5.060823C.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8630R_TED8640R/U8630R_EN_2.5.060823C.zip,2009-11-06 09:33:12+00:00,1561174,4b8fd888d6f8db03951c088b4fd56aa1955fc081,52104dc70871c415b35c699d1de34421
W306R,Firmware,W306R_V3.1.192.zip,http://down.tendacn.com/uploadfile/200911/W306R_V3.1.192.zip,2012-01-06 04:16:28+00:00,2855498,a1bdb362420cdbad37ae6f7901a0478d416dbd58,e7fb5be1b61f8b47864319d4613cc455
TED8620R+,2.5.060823C,U8620R_EN_2.5.060823C.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8620R+/U8620R_EN_2.5.060823C.zip,2009-11-06 09:33:12+00:00,1563232,d6687e21d3aacad32970f4c90daa6a810120816e,448d362f143f8cabf272751ad08d5c93
TWL543R,1.0.0.1,TWL543r.zip,http://down.tendacn.com/pdtData/software/docc/qudong/softer_rar/TWL543r.zip,2007-03-15 16:00:00+00:00,1231031,fe662c318ca55c910134582fcfb481daeeba2642,d6bb6bcbf00e55b56d5701cf8599c4ff
TED8620R,2.5.051110b,U8620R_EN_2.5.051110b.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TED8620R/U8620R_EN_2.5.051110b.zip,2009-11-06 09:33:24+00:00,1452749,000dfab0b720335af7ddba982ff2bf7d3c75abdb,4b63c5a86e4b4ac6b3e864ed82a99cce
W1800R,V1.1.0.0_EN,US_W1800RV1BR_V1.1.0.0_EN.rar,http://down.tendacn.com/uploadfile/201303/US_W1800RV1BR_V1.1.0.0_EN.rar,2013-03-18 04:24:10+00:00,11751521,0c186a63d570180a63779167d5b15b254c41fd5e,bf91eeef22a0273b920f3ac934ecce29
TED8620R+,2.5.060823C,TED8620R+_ver_2.5.060823C_061211_efirm.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TED8620R+_ver_2.5.060823C_061211_efirm.rar,2008-02-27 09:13:10+00:00,1564141,b0e11774f3b2d45e3ef3e6ca4c55dc2e0a40c53f,c49665273a544b1682c958175567a5ba
W300A,V2.4.15_EN,U300A_EN_2.4.15.zip,http://down.tendacn.com/uploadfile/U300A_EN_2.4.15.zip,2015-07-21 02:42:30+00:00,2448198,4ba98dd816150405d4e692f4759d45d52266cc9b,1b427428b6504bc81c5c48104844779c
TED8620R,2.5.051110b,TED8620R_ver_2.5.051110b_070109_efirm.rar,http://down.tendacn.com/pdtData/software/firmware/tendaen/TED8620R_ver_2.5.051110b_070109_efirm.rar,2008-02-27 09:13:08+00:00,1461064,90c1b106b62bc08b9dea9b6b5da8f2555f1d569f,4a305df0401f4e7efc0971a9b58d05ec
TED8640R,1.0.0.1,20080504102244575.rar,http://down.tendacn.com/uploadfile/200805/20080504102244575.rar,2008-05-04 02:22:44+00:00,1562100,c170d80e818a85512d3d5656b2f30df56001c7ec,15fd95468935448b1ecb6c161e881c6e
W330R,V2.4.156_EN,U330R_EN_v2.4.156.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/W330R/U330R_EN_v2.4.156.zip,2009-11-06 09:34:02+00:00,2778711,5bccd04f5ff088ec6362a89f58807fd485d8a4b8,a67b3add05362966d848c99185a5f6d3
TED8630R,1.0.0.1,20080504102244575_1.rar,http://down.tendacn.com/uploadfile/200805/20080504102244575.rar,2008-05-04 02:22:44+00:00,1562100,c170d80e818a85512d3d5656b2f30df56001c7ec,15fd95468935448b1ecb6c161e881c6e
W300D(V1.0),V2.4.00a_EN,W300D_V2.4.00a.rar,http://down.tendacn.com/uploadfile/201307/W300D_V2.4.00a.rar,2013-07-23 02:59:58+00:00,3921233,4fa91dbfcd1f2dbd24a13f7ef584811a99862554,ef87612f8e6bdd86b28c242f146b8977
