model,fver,fname,furl,fdate,fsize,sha1,md5
ipTIME MobileAP1,9.66,mobap1_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/mobap1_kr_9_66.bin,2015-06-11 05:14:45+00:00,6471680,a4e20c22b83747098e73b2938265e3abab4bd294,d05fddfe104545d142a1c3fcf4d9e2ac
ipTIME N904V,9.66,n904v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_66.bin,2015-06-11 05:14:46+00:00,2461696,89bb0ae91dfa160a68392397f1b959316ac6ee00,e2abcb605fc7e037fe59991421e4ef3b
ipTIME N904plus,9.66,n904_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_66.bin,2015-06-11 05:14:45+00:00,2461696,05bdb87efae63c16f25ee3b4cf1a4a5e0dab04f3,0ddb4fe1a0427aae49ead0a147ced195
ipTIME N904,9.66,n904_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_66.bin,2015-06-11 05:14:45+00:00,2461696,05bdb87efae63c16f25ee3b4cf1a4a5e0dab04f3,0ddb4fe1a0427aae49ead0a147ced195
ipTIME N804T3,9.66,n804t3_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n804t3_kr_9_66.bin,2015-06-11 05:14:45+00:00,2465792,a9a7fd92290009b7f556057ca5dd1f7782b61a8a,6481f0890f8823f4d174ee0151086e4b
ipTIME N804A3,9.66,n804a3_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n804a3_kr_9_66.bin,2015-06-11 05:14:45+00:00,2465792,b1c8681d80b5a69475904ab8c86252f0d9f70518,a7e0da89d103cd0f81d86ee13b15c88a
ipTIME N8004V,9.66,n8004v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_66.bin,2015-06-11 05:14:47+00:00,2498560,43a132357ce943f9a46247713baaadb2991d748c,98b158618e2a8f6f2caad00add1d1c89
ipTIME N8004R,9.66,n8004r_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_66.bin,2015-06-11 05:14:46+00:00,2498560,fe7881e14d85b8ffdcb53d031622bdce9481ada2,21fffd33aaf1cad75c3de642ed5a47f7
ipTIME N6004R,9.66,n6004r_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_66.bin,2015-06-11 05:14:46+00:00,2428928,4b75c64a83c85492db118e0d66d6c54e6604819a,263bebcb10fd0ced5048026df11f0506
ipTIME A604V,9.66,a604v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_66.bin,2015-06-11 05:14:48+00:00,2674688,e0a669fa7a752c322d4f2a63c0d53d9a13434540,00d1fae3db1545a30e20788140e10cab
ipTIME A604,9.66,a604_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_66.bin,2015-06-11 05:14:48+00:00,2674688,e31979ceaebf074cc1a62ee2f9157ef4b7009be8,929d329d2be8760d3dd81c201b438f97
ipTIME A2004plus,9.66,a2004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_66.bin,2015-06-11 05:14:42+00:00,2936832,977c6e920e061d8f0b7d2b0acde12553e2143b2f,80db0e649091ffa26e62e60213209916
ipTIME A2008,9.66,a2008_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_66.bin,2015-06-11 05:14:44+00:00,2936832,d95e1f2f7e1cbc660ef4fb352d5237241d668fd0,a698d469d7159b5bd2e0b197b3a8889f
ipTIME A2004NSplus,9.66,a2004ns_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_66.bin,2015-06-11 05:14:43+00:00,7987200,292db893d782a78a74a3b7e3a6e5c313622cfd6d,0a40f7f3d35d6ea3e72c0ad57acfc891
ipTIME A2004ns,9.66,a2004ns_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_66.bin,2015-06-11 05:14:43+00:00,7987200,292db893d782a78a74a3b7e3a6e5c313622cfd6d,0a40f7f3d35d6ea3e72c0ad57acfc891
ipTIME A2004,9.66,a2004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_66.bin,2015-06-11 05:14:42+00:00,2936832,977c6e920e061d8f0b7d2b0acde12553e2143b2f,80db0e649091ffa26e62e60213209916
ipTIME Multi,9.66,multi_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/multi_kr_9_66.bin,2015-06-11 05:14:45+00:00,2576384,1a70ca9e02cc7aadec0b9c459097227beb2bc4c5,74133db1474e08845d76e70293f5bbfa
ipTIME N8004,9.66,n8004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n8004_kr_9_66.bin,2015-06-11 04:34:34+00:00,3207168,7240083054d561007e187af324ff0f7f9a228eba,b8edf22d5519a9aaea8bc515b4fa8a80
ipTIME N704V,9.66,n704v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n704v_kr_9_66.bin,2015-06-11 04:34:32+00:00,1884160,992bbd0b96141422c5462cc2d4921c96c09e040c,b94136af7ea7cedc9d936d6bb4185837
ipTIME N704S,9.66,n704s_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n704s_kr_9_66.bin,2015-06-11 04:34:32+00:00,1884160,425361677018093d5bfe0190b15c168058287fac,7c05b22346a810650b53ae9478232b6a
ipTIME N704M,9.66,n704m_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n704m_kr_9_66.bin,2015-06-11 04:34:31+00:00,1884160,841ea4c93dcc0aae188e832ebbfaf93db8f47229,775b38681db3769a1bf1c08073d6c9da
ipTIME N704A,9.66,n704a_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n704a_kr_9_66.bin,2015-06-11 04:34:31+00:00,1884160,fc227ca6cd7d01dbd2eccdd2480481ba80424683,3e36ffee7ff50e118333b7d92375ca96
ipTIME N704,9.66,n704_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n704_kr_9_66.bin,2015-06-11 04:34:31+00:00,1884160,e16ca9a22e8833f3fa931d06b22976c889406a4b,c6d4608b6242c56f3dd61c67b80d3942
ipTIME N608,9.66,n608_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n608_kr_9_66.bin,2015-06-11 04:34:31+00:00,1880064,9a9d5fb832f1a8cea58bc43cbb5c00589f14c4b8,3301e6176ffe68df5f3036c71863e047
ipTIME N604M,9.66,n604m_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604m_kr_9_66.bin,2015-06-11 04:34:30+00:00,1884160,af3865927d95b562c5249cbfe16d6ea0ff3995b6,ca242f2d275c899091d7cd763e3901a9
ipTIME N604i,9.66,n604i_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604i_kr_9_66.bin,2015-06-11 04:34:31+00:00,1884160,5937d7b08de734ce3490fe3c01a963df9905c4ed,162debdd44ec669766bbe06bb9812728
ipTIME N604,9.66,n604_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604_kr_9_66.bin,2015-06-11 04:34:30+00:00,1884160,bc83301d46ba95b29966c96a7dcdb961bfa0e37c,f1f9b084268551d04a68ac9e18279fe8
ipTIME N6004M,9.66,n6004m_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n6004m_kr_9_66.bin,2015-06-11 04:34:33+00:00,1900544,8314e59d50b425d06e26a59bd28133ee007642ae,490a2216b5ff15689321e76d619f059d
ipTIME N6004,9.66,n6004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n6004_kr_9_66.bin,2015-06-11 04:34:33+00:00,1900544,c572a900a22802ec57137284bcd0f481d6a99a33,043cedf28fd0a87057f37de2c5b973ec
ipTIME N5004,9.66,n5004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n5004_kr_9_66.bin,2015-06-11 04:34:32+00:00,1900544,18da9b1bbe0dba40a355919d222d3026d3694eb7,e6c874dbd819e580caa23c1f0d715228
ipTIME N2,9.66,n2_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n2_kr_9_66.bin,2015-06-11 04:34:29+00:00,1880064,0625ef8c00ad99c48ea95641c371cb85bf5ec03f,7e3fce683d8def54577c6ef4ed1ac5bd
ipTIME N104M,9.66,n104m_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104m_kr_9_66.bin,2015-06-11 04:34:30+00:00,1884160,a156e4456c12e1ef57194c3b05b3bbb48e2443bf,3b912a1f41f1bfe9073c14db01586bcb
ipTIME N104,9.66,n104_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104_kr_9_66.bin,2015-06-11 04:34:29+00:00,1884160,b61aaac6a599a733dc12ad5f9df97324fa83a8a9,ad4502e9991b4a8d0304f3f86e0742c3
ipTIME N504,9.66,n504_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n504_kr_9_66.bin,2015-06-11 04:34:30+00:00,1888256,209e0b05f5cf1d105230269825ba50247265b3be,a0222bde583e1b12aeab21a25143ecd3
ipTIME N3004,9.66,n3004_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n3004_kr_9_66.bin,2015-06-11 04:34:32+00:00,1900544,3122e9b78f59d26dd9bff9298160285ec739b99c,6737f12cd212091bb91d01d262a3b4a4
ipTIME N604Vplus,9.66,n604v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_66.bin,2015-06-11 01:58:56+00:00,2088960,67bd5da856255122a90fdac79d80c4b35f7cec14,8f15fa1f2c05b54a605261df0f36c525
ipTIME N604V,9.66,n604v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_66.bin,2015-06-11 01:58:56+00:00,2088960,67bd5da856255122a90fdac79d80c4b35f7cec14,8f15fa1f2c05b54a605261df0f36c525
ipTIME N604Rplus,9.66,n604r_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_66.bin,2015-06-11 01:58:56+00:00,2056192,d7dc0dadca4292be310a784832486673545b060b,75a0a30e72b642c3311047aa0a08616d
ipTIME N604R,9.66,n604r_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_66.bin,2015-06-11 01:58:56+00:00,2056192,d7dc0dadca4292be310a784832486673545b060b,75a0a30e72b642c3311047aa0a08616d
ipTIME N604plus,9.66,n604p_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n604p_kr_9_66.bin,2015-06-11 01:58:56+00:00,2060288,06a10daec12c8d50372cb1671951addf8c53167e,99509d3ebc4d2867e74725864a18b3a4
ipTIME N5,9.66,n5_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n5_kr_9_66.bin,2015-06-11 01:58:58+00:00,2056192,34e4487621555b06cda1dfaa9a1559bbef93c2eb,7df876def2a78a9c6b75a86cee20efd6
ipTIME N2plus,9.66,n2p_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n2p_kr_9_66.bin,2015-06-11 01:58:58+00:00,2056192,b1ae174a0bfb30b9508871797fc6697d840384ad,049c6564f2464066b310b1125d7bfeff
ipTIME N2Eplus,9.66,n2e_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_66.bin,2015-06-11 01:58:58+00:00,2056192,038ca54ddfdce8f507f4e842a79e51a38871f605,30a46e1598113084ab5c3f77506ad1fe
ipTIME N2E,9.66,n2e_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_66.bin,2015-06-11 01:58:58+00:00,2056192,038ca54ddfdce8f507f4e842a79e51a38871f605,30a46e1598113084ab5c3f77506ad1fe
ipTIME N1plus,9.66,n1p_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n1p_kr_9_66.bin,2015-06-11 01:58:58+00:00,2056192,a79d187557ffdab7d66b5132ecbf9fb4b7adf77e,2c5a1c09056689fbd109f899fe5a08e2
ipTIME N1E,9.66,n1e_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n1e_kr_9_66.bin,2015-06-11 01:58:57+00:00,2056192,da112e5a15788f5140559f89b67fac2ccbe60678,2d2eb407ccfe344dcf63f00f08b89834
ipTIME N104V,9.66,n104v_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104v_kr_9_66.bin,2015-06-11 01:58:56+00:00,2093056,bab1f07631c811db9753860bd536b41a40874f04,13b2158eec3f53ec3505a2afbbfff122
ipTIME N104R,9.66,n104r_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104r_kr_9_66.bin,2015-06-11 01:58:55+00:00,2056192,25e2e19436f8d6ad0be7d6a9cb063c445737a784,ea71a5b81cec37b4739cb3e9101cd902
ipTIME N104Q,9.66,n104q_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104q_kr_9_66.bin,2015-06-11 01:58:55+00:00,2060288,44166c87903696c577df6bbd3b562c8fa4209cb7,be8833cf1bf1c373391fc3c5e819f04c
ipTIME N104plus,9.66,n104p_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104p_kr_9_66.bin,2015-06-11 01:58:55+00:00,2060288,79cc7aec368a9ad4a1dcc38b741de90b0240aaaf,cd28d696b9309bc4ccdf99df413f29ad
ipTIME N104K,9.66,n104k_kr_9_66.bin,http://download.iptime.co.kr/online_upgrade/n104k_kr_9_66.bin,2015-06-11 01:58:54+00:00,2056192,f3e3b899492a4d81ac1023bd9c74df705815e856,e525d5c55607d35eb177ffc99213d2c9
ipTIME N702BCM,9.62,n702bcm_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n702bcm_kr_9_62.bin,2015-05-28 05:05:57+00:00,3772472,f7485f278b62e67c548787808e1f3108734e2f1d,94002d7acda55626b61806b3dea44e27
ipTIME N604Rplus,9.62,n604r_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_62.bin,2015-05-28 04:58:53+00:00,2056192,44a82cdd6b3cd433d637e1838aceee913487b5a3,ba2f5c907bfba405b9fe860c5e1c1a34
ipTIME Smart,9.62,ipsmart_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/ipsmart_kr_9_62.bin,2015-05-28 08:31:06+00:00,3772472,9a7b7089bc04dfcdc61b6119279999d515216b1b,01f3596b037bb3724727eab8b7df67b1
ipTIME A5004ns,9.62,a5004ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_62.bin,2015-05-28 08:02:10+00:00,22343736,f2570f65e674355dccc6fc112744ed621c3ebb15,df1fbaf041c3f8c42b79431b30f94a2b
ipTIME A3004,9.62,a3004_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_62.bin,2015-05-28 08:02:00+00:00,5726264,58609298c9a86a521ef8278d27007750f4d6b18d,e4093d2f4d954ab76238374714eebf66
ipTIME A3004ns,9.62,a3004ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_62.bin,2015-05-28 08:02:04+00:00,7958584,606edfa3187ad870f89b43ac4cafed41112b4fdc,477f23868635a49b0dd5d85de8ce29f3
ipTIME N2plus,9.62,n2p_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n2p_kr_9_62.bin,2015-05-28 04:58:52+00:00,2056192,c50d0b1d66b21dcba86f7d198d24c9fe415ce3f8,c502d841d925d046be28d3c246ad3931
ipTIME N1plus,9.62,n1p_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n1p_kr_9_62.bin,2015-05-28 04:58:52+00:00,2056192,bd1416cb4246d58d02a1c8949714429374504f8f,4740239785718b61049b0e7ba3de7312
ipTIME N604plus,9.62,n604p_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604p_kr_9_62.bin,2015-05-28 04:58:53+00:00,2056192,13efd9e369d2628426310315fa7fbca763639e64,51b1608e6a0585460c2ea456ad9f9477
ipTIME N104plus,9.62,n104p_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104p_kr_9_62.bin,2015-05-28 04:58:50+00:00,2056192,865ca54200c1e0a807d9f93bf31ed993fb905052,1312de268c2f1bd065751171343db7f2
ipTIME N604Vplus,9.62,n604v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_62.bin,2015-05-28 04:58:53+00:00,2088960,3c13fae04b1a9a5ac84fd784c83c6e48936d23ac,dee3762fe6a20e15811ce072fea55cff
ipTIME N2Eplus,9.62,n2e_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_62.bin,2015-05-28 04:58:52+00:00,2056192,d9fa898541ebfa144964c315286fc0aea5509f0d,089e815cfac65468e16ae1ec9748dcd8
ipTIME N104Q,9.62,n104q_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104q_kr_9_62.bin,2015-05-28 04:58:50+00:00,2056192,6ef38899b5396bb9a83f542a8b7a37192af81b72,64e6ffcc498cfc6d38e35a1aaa426fbe
ipTIME N5,9.62,n5_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n5_kr_9_62.bin,2015-05-28 04:58:53+00:00,2056192,c637f93f7cc9600c4d33f8c107e3ea9bbba49ae1,ca71fc13ad95a0c7d227ee54af20fd18
ipTIME N1E,9.62,n1e_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n1e_kr_9_62.bin,2015-05-28 04:58:51+00:00,2056192,7de14a2c9745484e111c5c322155884d4af2782f,eb234749d3079d1098d52863ef16f13c
ipTIME N2E,9.62,n2e_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_62.bin,2015-05-28 04:58:52+00:00,2056192,d9fa898541ebfa144964c315286fc0aea5509f0d,089e815cfac65468e16ae1ec9748dcd8
ipTIME N104K,9.62,n104k_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104k_kr_9_62.bin,2015-05-28 04:58:50+00:00,2056192,2f9e76b1be07d9de5940c404df96d1f708650cf2,9c17066441e9eaaa4d1ecf08365ca05f
ipTIME N604V,9.62,n604v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_62.bin,2015-05-28 04:58:53+00:00,2088960,3c13fae04b1a9a5ac84fd784c83c6e48936d23ac,dee3762fe6a20e15811ce072fea55cff
ipTIME N104V,9.62,n104v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104v_kr_9_62.bin,2015-05-28 04:58:51+00:00,2088960,d8f31ecf4b80db927bfef228ab1c8fb2c675b51d,c6045cabf9286f8b0f0ed90bf35d2855
ipTIME N104R,9.62,n104r_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104r_kr_9_62.bin,2015-05-28 04:58:50+00:00,2056192,1d983dbacaa63ea6bab11c0d788d9ed5d86d9547,35a1f53fe2728e68b634241f9599636a
ipTIME N604R,9.62,n604r_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_62.bin,2015-05-28 04:58:53+00:00,2056192,44a82cdd6b3cd433d637e1838aceee913487b5a3,ba2f5c907bfba405b9fe860c5e1c1a34
ipTIME N704-A3,9.62,n704a3_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n704a3_kr_9_62.bin,2015-05-28 05:05:58+00:00,3772472,1f5efbb7b1a36993ed43d2154960e7bd912c6753,51fe7cf917ef403711ed91a81405fc79
ipTIME N704V3,9.62,n704v3_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n704v3_kr_9_62.bin,2015-05-28 05:05:59+00:00,3772472,b6b7fac00b9f45910c64de8893a9c004d6309e65,0a0d7ee3fd3432fb820870d6b15b4508
ipTIME N704BCM,9.62,n704bcm_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n704bcm_kr_9_62.bin,2015-05-28 05:05:58+00:00,3772472,0be53ea2b24391666a91c7e4b5b86d406610b1b8,b7f18d5eacd87763b51d6e4f95b7a324
ipTIME N604A,9.62,n604a_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604a_kr_9_62.bin,2015-05-28 05:05:57+00:00,3772472,92f845d98aac8d7b1742575cbbe03eafadf218a1,f8941d0af72a1df4c915efaa4d995e9d
ipTIME N604S,9.62,n604s_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604s_kr_9_62.bin,2015-05-28 05:05:57+00:00,3772472,fe9eb63730c885d71bdd19654d8d25be40d43ca7,9e979dcfc7781093b6cb3e5cef89f7b7
ipTIME MobileAP1,9.62,mobap1_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/mobap1_kr_9_62.bin,2015-05-28 06:39:47+00:00,6471680,5e2c0b5aff6aadaf13b4df8397a35b99f79704a1,27ec1d31622780769a3ec611fee75505
ipTIME A2008,9.62,a2008_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_62.bin,2015-05-28 06:39:46+00:00,2932736,6aed33bca9f48da3596dd2fe62ccf0bb3430e1eb,9d224335c1b24bbc844dca566dd1113a
ipTIME A604V,9.62,a604v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_62.bin,2015-05-28 06:39:46+00:00,2670592,39739b52bf3985a5d57c59d37ba99ab2233bb05b,b00eb7736cb4d8860907fdcd63ac60fc
ipTIME N104S-r1,9.62,n104sr1_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n104sr1_kr_9_62.bin,2015-05-28 05:05:57+00:00,3772472,cd6b5beaad011ee7e7c1d60f011d34fdda9f6909,90f867e4b36d6c97eeaf9ab9be6d6032
ipTIME A604,9.62,a604_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_62.bin,2015-05-28 06:39:46+00:00,2670592,85b0d3f3a43dd03a0c5af04a1542618110854737,f7714baeb4ef33d54258adb447dc3863
ipTIME A2004plus,9.62,a2004_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_62.bin,2015-05-28 06:39:44+00:00,2932736,7dd93c3c39a0a77ca8a1f1517cc3d3f127f7291d,cfd540d047ca802abb48b5bebad7178b
ipTIME N904plus,9.62,n904_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_62.bin,2015-05-28 06:39:49+00:00,2461696,6919e2b09ca0cf45b93e83b38db870dbdc113b39,dd72932c2cf1e080ad7ee82fa4ddc4c1
ipTIME A2004NSplus,9.62,a2004ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_62.bin,2015-05-28 06:39:46+00:00,7983104,068f6a8bd62a058ec611679837a86e93011ddeba,ee2b00aa448b1533279753a46a9f5ad8
ipTIME Multi,9.62,multi_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/multi_kr_9_62.bin,2015-05-28 06:39:47+00:00,2576384,f81089bb2b9faa7caafc13f2c1680f5fcfa726a1,bf02e5534af42a4d2f0948b88fc71f37
ipTIME A2004,9.62,a2004_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_62.bin,2015-05-28 06:39:44+00:00,2932736,7dd93c3c39a0a77ca8a1f1517cc3d3f127f7291d,cfd540d047ca802abb48b5bebad7178b
ipTIME A2004ns,9.62,a2004ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_62.bin,2015-05-28 06:39:46+00:00,7983104,068f6a8bd62a058ec611679837a86e93011ddeba,ee2b00aa448b1533279753a46a9f5ad8
ipTIME N804A3,9.62,n804a3_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n804a3_kr_9_62.bin,2015-05-28 06:39:48+00:00,2461696,a9b89532fc73ad04241b92007d55645d6ffa83c4,5c3b1ec4de2903f05c2f391eaa7dcdf8
ipTIME N804T3,9.62,n804t3_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n804t3_kr_9_62.bin,2015-05-28 06:39:48+00:00,2461696,aee97b25a26027c8a6d7e86db1974867d19058be,a05fecebea29ecfd495bb3573961aa2c
ipTIME N8004V,9.62,n8004v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_62.bin,2015-05-28 06:39:48+00:00,2494464,3e72d4d122e59e91ad6b768a7b6ef960bf40c3c1,d8711f39d2eebb18bf16ef39165358a1
ipTIME N904V,9.62,n904v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_62.bin,2015-05-28 06:39:49+00:00,2461696,6d63ebccf05b5da14b2bd7291a624463bb6e4ced,dbbce7059d1177433e01ef30d455c35b
ipTIME N904,9.62,n904_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_62.bin,2015-05-28 06:39:49+00:00,2461696,6919e2b09ca0cf45b93e83b38db870dbdc113b39,dd72932c2cf1e080ad7ee82fa4ddc4c1
ipTIME N8004R,9.62,n8004r_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_62.bin,2015-05-28 06:39:48+00:00,2494464,f773723df2f2a58d80ec15927cf4267ddd512c5c,2d27eaf1c55a2dcb548c1cea6b3f052a
ipTIME N6004R,9.62,n6004r_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_62.bin,2015-05-28 06:39:48+00:00,2424832,e794d92296338f51342c783dd337aad93eb6a550,b6755e89471af42df179f3f8fcc0cef0
ipTIME N704ns,9.62,n704ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n704ns_kr_9_62.bin,2015-05-28 05:50:11+00:00,8130616,15baae2d3ee9f3f21fdea8ffb857a8b77f959127,a5dbb101738821ff1924ed0f5f6240a6
ipTIME N904ns,9.62,n904ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n904ns_kr_9_62.bin,2015-05-28 05:50:10+00:00,8134712,6f5f0e1f721fd5c986bb1e6ed69f8035023a9bf9,a97a41f36027e170cd602051578765c2
ipTIME A1004V,9.62,a1004v_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_62.bin,2015-05-28 03:54:37+00:00,3735552,bc293b26037ac30f5428c052cf81ea50e513d23d,b4995926dcd4b6e8be8800ae3803088c
ipTIME A1004,9.62,a1004_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_62.bin,2015-05-28 03:54:36+00:00,3735552,ccfedf18fd29a43652bf99ef359acd531eb302be,c72842b2e76d2c0672beaaa6a10b1528
ipTIME N604Tplus,9.62,n604t_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_62.bin,2015-05-28 03:54:41+00:00,3022848,f684bd8d0e631de60f09883a572df6acc6f6c34e,a59659f2b24a5f193cef936962e5c0d8
ipTIME A104,9.62,a104_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a104_kr_9_62.bin,2015-05-28 03:54:37+00:00,3760128,e29c9f827cdfdeb067aa76f8d41e3373a7f4a538,69d24836c43b8dcdd8bdeb64e4fa9e14
ipTIME N604T,9.62,n604t_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_62.bin,2015-05-28 03:54:41+00:00,3022848,f684bd8d0e631de60f09883a572df6acc6f6c34e,a59659f2b24a5f193cef936962e5c0d8
ipTIME A104ns,9.62,a104ns_kr_9_62.bin,http://download.iptime.co.kr/online_upgrade/a104ns_kr_9_62.bin,2015-05-28 03:54:38+00:00,8171520,8fd0f6b42a86d42a40743c2941c4ffddf10a7079,4c8a74eaaf346cbbfa20b881a1f53307
ipTIME,1.18 (2017-01-05),ipTIME_Firmware_Wizard(11n_150).exe,http://download.iptime.co.kr/online_upgrade/ipTIME_Firmware_Wizard(11n_150).exe,2017-01-05 06:40:12+00:00,57792184,b1f3e1cffc4fc447730f3b0e7b665d9332d5e87b,55f0a54d66561fb052504524fdd4119b
ipTIME Extender2,9.93.2,extd2_kr_9_932.bin,http://download.iptime.co.kr/online_upgrade/extd2_kr_9_932.bin,2016-03-17 01:43:07+00:00,3350584,0aa22823ac051335d92df68cff530abe975a5840,7d94e5295456f1dc8c8651c151d67091
