model,rev,fw_ver,fw_url,date,fsize,sha1,md5
A,DIR-505,1.10,ftp://ftp.dlink.ca/PRODUCTS/DIR-505/DIR-505_REVA_FIRMWARE_1.10B02.BIN,2014-12-30 00:00:00,,73d012f915f1f588029865b4c20c55b8355b7321,cd13a30e3f971c23eace3ae94380f28b
A,DIR-506L,2.14,ftp://ftp.dlink.ca/PRODUCTS/DIR-506L/DIR-506L_REVA_FIRMWARE_2.14.BIN,2013-03-12 00:00:00,,6e29a6b5830c0002f56970831693f929d194013c,26f38ab1871f049a1ed7d7cf8e808072
A,DIR-600L,1.16,ftp://ftp.dlink.ca/PRODUCTS/DIR-600L/DIR-600L_REVA_FIRMWARE_1.16B01.BIN,2015-05-13 00:00:00,,a09e8c258a2bb5a3105a57e138a7cfbe0c1aa002,2aba5ad1648e5084d3fb9890267b0dc1
B,DIR-601,2.01,ftp://ftp.dlink.ca/PRODUCTS/DIR-601/DIR-601_REVB_FIRMWARE_2.01.BIN,2013-11-12 00:00:00,,c86da7fd7ce95418c68c7ec280d4c7badeea9e68,c81312b3fdab7d1e37011856093e61a6
A,DIR-601,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-601/DIR-601_REVA_FIRMWARE_1.04.BIN,2013-05-01 00:00:00,,76b90a021bc542847df2cb869ff99b3d9e3e901a,770a358fe445e78a0c13aa76bbe53018
A,DIR-605L,1.16,ftp://ftp.dlink.ca/PRODUCTS/DIR-605L/DIR-605L_REVA_FIRMWARE_1.16B01.BIN,2015-05-13 00:00:00,,19fb1081abb6f9b2d54774edec5b6c5bb6c6f818,9b3802af503fe734df2b1f22cc8ee17f
B,DIR-601,2.02NAB01,ftp://ftp.dlink.ca/PRODUCTS/DIR-601/DIR-601_REVB_FIRMWARE_2.02NAB01.BIN,2014-11-12 00:00:00,,dc9b14b2b3f6c7948cad31b5b6faabb3e2483e43,66519e38786d95f33d1d1bfd6fbd1366
B,DIR-615,2.25,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVB_FIRMWARE_2.25.BIN,2013-05-01 00:00:00,,0d7df3a896cdffda6248c114cbada5898858e89c,840fa2cdbb4b44fe25321e100aea9bae
A,DIR-510L,1.06,ftp://ftp.dlink.ca/PRODUCTS/DIR-510L/DIR-510L_REVA_FIRMWARE_106b02.BIN,2016-01-29 00:00:00,,444110827a170d684b90bfbca61c935228161a8c,0c023df7663a56e3025eb8d7447c91e7
B,DIR-605L,2.07UI,ftp://ftp.dlink.ca/PRODUCTS/DIR-605L/DIR-605L_REVB_FIRMWARE_2.07UIB01.BIN,2015-10-23 00:00:00,,5f39efa5e138f57ad14dcf28966e23ae44160ae8,47c571c7246bad9fd4f5eea8631dc3aa
A,DIR-625,1.09,ftp://ftp.dlink.ca/PRODUCTS/DIR-625/DIR-625_REVA_FIRMWARE_1.09.BIN,2013-05-01 00:00:00,,85133f4ebea8bb7210e7392322b15ac1bfc1aea9,2b42b4f9c84e56c4b02ce89a9c581258
E,DIR-615,5.12,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVE_FIRMWARE_5.12B05.BIN,2013-05-01 00:00:00,,f68165c77d53948fb27744581c7a2b9bf0d5814c,839c2cfd4b68380351a79520a585ee28
C,DIR-615,3.13,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVC_FIRMWARE_3.13.BIN,2013-05-01 00:00:00,,5c7815cd18a59983fd29c3694ff1e9622c6604cc,e05a9ccdd63d0294235ed7ec6674a48c
C,DIR-625,3.08,ftp://ftp.dlink.ca/PRODUCTS/DIR-625/DIR-625_REVC_FIRMWARE_3.08.BIN,2013-05-01 00:00:00,,88bcbb3a33fcf7ad52cda7e5a8e3f0e646c7b83b,455a9fb125c757d8b2483172862e07ea
E,DIR-615,5.01,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVE_FIRMWARE_5.01.BIN,2011-03-30 00:00:00,,466ef2ab9d0fc81779c9854ea3098129b7818dfa,ffdd46197b12828ed392a160403f0f37
I,DIR-615,9.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVI1_FIRMWARE_9.04NAB02.BIN,2014-09-29 00:00:00,,6fa665490873b00e081a2c9f81b42c4ee8dd40c0,6fdf46e57b8ba565866244c4eadc8bda
A,DIR-615,1.10,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVA_FIRMWARE_1.10.BIN,2013-05-01 00:00:00,,2a50970af9d0adf7275f57e285501df1ad6b62bb,cc7fc2cd6055437819dad0b3b4157197
I,DIR-615,9.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-615/DIR-615_REVI_FIRMWARE_9.03.BIN,2013-05-21 00:00:00,,d255767e1a0bcbd57c16c0885b96e2023b9b7759,6d08e30040650e5d45514179c7a63d26
A,DIR-628,1.25,ftp://ftp.dlink.ca/PRODUCTS/DIR-628/DIR-628_REVA_FIRMWARE_1.25.BIN,2013-05-01 00:00:00,,9916aa2e986c7c6163d3442888f5521bca243e8e,95e4f9e752ff56efdd32b1da85976959
A,DIR-632,1.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-632/DIR-632_REVA_FIRMWARE_1.03.BIN,2013-05-01 00:00:00,,f38e6b85f480204b6994fb61233e365c228336c8,1f646daa20cf325ce83d09d74b13e3d8
A,DIR-651,1.11,ftp://ftp.dlink.ca/PRODUCTS/DIR-651/DIR-651_REVA_FIRMWARE_1.11B02.BIN,2013-05-01 00:00:00,,dba4650393c8b251ebb5c04beb72f5479bda426b,ef4aee40ac983ab1d02f4b5acd0fa9b2
A,DIR-636L,1.05B09beta,ftp://ftp.dlink.ca/PRODUCTS/DIR-636L/DIR-636L_REVA_FIRMWARE_1.05B09.BIN,2015-03-24 00:00:00,,77349eb3e5a63b21437a1b218aff3e1997169e4f,f9adafc223cba68f948a55fdac16eefd
A,DIR-645,1.05b01,ftp://ftp.dlink.ca/PRODUCTS/DIR-645/DIR-645_REVA_FIRMWARE_1.05B01.BIN,2015-04-20 00:00:00,,d6d20390cd90d87b6f6a1080d33dc32861ac27c5,5773a5514be0ce398f2bc95fba7788d2
A,DIR-636L,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-636L/DIR-636L_REVA_FIRMWARE_1.04.BIN,2013-05-01 00:00:00,,e2201d4328beff2901bf7ba0abcc55ae6c41f41d,440253f50c0fb37364aba2f9163a7ab2
A,DIR-655,1.37,ftp://ftp.dlink.ca/PRODUCTS/DIR-655/DIR-655_REVA_FIRMWARE_1.37.BIN,2013-05-01 00:00:00,,31693edc8e120a4a16f1b62dd86824741bf87d40,1ea36b8854062074a62a7830e4827eb1
B,DIR-655,2.11,ftp://ftp.dlink.ca/PRODUCTS/DIR-655/DIR-655_REVB_FIRMWARE_2.11.bin,2013-11-15 00:00:00,,ebae220bb107e809c3df3f566ea1370abdbfa2cc,fc6aa2ced822422bed1d43901fb1ca66
ALL,DIR-665,1.00,ftp://ftp.dlink.ca/PRODUCTS/DIR-665/DIR-665_FIRMWARE_1.00.BIN,2013-05-01 00:00:00,,dd067c3ecc2eccf2e92e9b34513fb669c7df8da1,0379a3b198f9994690ae973f8254f08c
A,DIR-815,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-815/DIR-815_REVA_FIRMWARE_1.04.BIN,2013-05-01 00:00:00,,95efc3dbfb37fdfdc9cf079a0778b499e33b4ea1,aaf6871e3b32c609e5dbd1d6d4fd220b
A,DIR-657,1.01B15,ftp://ftp.dlink.ca/PRODUCTS/DIR-657/DIR-657_REVA_FIRMWARE_1.01B15.BIN,2013-05-01 00:00:00,,e2e7ea6415302d9ad3228d4d0ba3949ba17d7dcb,22e0dcce766452c6cd33407f68dcc7f6
A,DIR-810L,1.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-810L/DIR-810L_REVA_FIRMWARE_1.03B01.BIN,2015-03-05 00:00:00,,ad817e662d5a301c8b8110962162b9144268f856,7e0ead0a3162f3d4bd80c1f077476fe6
B,DIR-815,2.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-815/DIR-815_REVB_FIRMWARE_2.03B08.BIN,2015-03-24 00:00:00,,836ea2faf4b44ab49b1d5cdf169a6b3e2a359da1,547832909c5d7326dc9770e920f8ea95
B,DIR-815,2.04b01,ftp://ftp.dlink.ca/PRODUCTS/DIR-815/DIR-815_REVB_FIRMWARE_2.04B01.BIN,2015-04-24 00:00:00,,c27dbfa512440ff993dd6217a51363e977c120b0,125204123747d65bf09e72115a164957
B,DIR-816L,2.06b01,ftp://ftp.dlink.ca/PRODUCTS/DIR-816L/DIR-816L_REVB_FIRMWARE_2.06B01.BIN,2015-04-21 00:00:00,,3e3b221b7632769952c2e3f696e1d62cb11dec3c,1c62e8c3d304c837b7f48619c3956be5
A,DIR-825,1.14,ftp://ftp.dlink.ca/PRODUCTS/DIR-825/DIR-825_REVA_FIRMWARE_1.14.BIN,2013-05-22 00:00:00,,d48538f30a4413fb40b6a176eb8810118f0c71ec,2c02e5f89495f8920dc617d0131f8d8f
A,DIR-820L,1.06B01,ftp://ftp.dlink.ca/PRODUCTS/DIR-820L/DIR-820L_REVA_FIRMWARE_1.06B01.BIN,2015-03-05 00:00:00,,5b882f52d322c494544f9ce6aee5ee78ab9b5182,cad2018e853650ec1cfd5c5adfccabe3
B,DIR-820L,2.03b01,ftp://ftp.dlink.ca/PRODUCTS/DIR-820L/DIR-820L_REVB_FIRMWARE_2.03B01.BIN,2015-04-24 00:00:00,,13df23de33f9075d830b9463f7f502e0e4357c67,3ab455684a74dd276fcf35d65decc7e1
A,DIR-818LW,1.05b01,ftp://ftp.dlink.ca/PRODUCTS/DIR-818LW/DIR-818LW_REVA_FIRMWARE_1.05B01.BIN,2015-04-21 00:00:00,,a5170770f5db255cddc871ec1279df32079a3097,4702d27fe142d1e2697c3bfc4910dbd1
A,DIR-822,1.03b03,ftp://ftp.dlink.ca/PRODUCTS/DIR-822/DIR-822_REVA_FIRMWARE_1.03B03.BIN,2016-03-28 00:00:00,,42926711efd89397d9bb875cb9a6e0d628209041,780636f5df86e69dcb6ef6e734769265
B,DIR-822,2.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-822/DIR-822_REVB_FIRMWARE_2.03b01.BIN,2016-03-29 00:00:00,,35e22980bf6edcae0e08b5d01ade79eca2934f47,b666a447ebabdec1db7672048b8e6d0a
C,DIR-822,3.00,ftp://ftp.dlink.ca/PRODUCTS/DIR-822/DIR-822_REVC_FIRMWARE_3.01.BIN,2016-04-29 00:00:00,,9d999d4f3076ea98b22f31d43556bdadca50bd1e,1bff7ec8b4da0643f65b4d44c630e92b
B,DIR-825,2.09,ftp://ftp.dlink.ca/PRODUCTS/DIR-825/DIR-825_REVB_FIRMWARE_2.09.BIN,2013-05-01 00:00:00,,758e8d4c4c614b29a60dff0c2c788116a33b7a2f,18ace00ad92fbdd3c0292651657614fb
B,DIR-825,2.05,ftp://ftp.dlink.ca/PRODUCTS/DIR-825/DIR-825_REVB_FIRMWARE_2.05.ZIP,2013-06-10 00:00:00,,625695d53f30458008c0db608e8b4f45267d1a28,7b10a074120fabed172721daaf734003
A,DIR-826L,1.06B01,ftp://ftp.dlink.ca/PRODUCTS/DIR-826L/DIR-826L_REVA_FIRMWARE_1.06B01.BIN,2014-11-14 00:00:00,,d059b926e59dc8e4863b749960a7a0a871de5a9e,ed5280c16b7b4def069d74160ed6793c
B,DIR-842,2.02,ftp://ftp.dlink.ca/PRODUCTS/DIR-842/DIR-842_REVB_FIRMWARE_2.02.BIN,2016-07-18 00:00:00,,55f5b0bfa81c2be51eaf5658e19730d643fca6bd,a83ea5cecd54fd05b56d29534e869419
A,DIR-826L,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-826L/DIR-826L_REVA_FIRMWARE_1.04.BIN,2013-04-29 00:00:00,,c940e81ec51b6399cdb9e256765dff49f3ef8483,d9491a7a704dba7f0f0a0f2f810ce0fa
C,DIR-825,3.01,ftp://ftp.dlink.ca/PRODUCTS/DIR-825/DIR-825_REVC_FIRMWARE_3.01.BIN,2013-05-01 00:00:00,,3f6a554f6181c73adbb70c7d026e6cc7067e40d3,de0455047bef5f8d1b77221316f65add
C,DIR-825,3.04B05beta03,ftp://ftp.dlink.ca/PRODUCTS/DIR-825/DIR_825_REVC_FIRMWARE_3.04B05BETA03.BIN,2014-09-25 00:00:00,,1e717d400480decdf7a90b6b204cfea24e5faaef,4e5de887a52ceb54196dda168bbeccd4
ALL,DIR-827,1.05B06,ftp://ftp.dlink.ca/PRODUCTS/DIR-827/DIR-827_REVA_FIRMWARE_1.05B06.BIN,2013-05-01 00:00:00,,2f124e68f6a5a4ef251b45453f7c72fc5c0fa9ab,a8dd1d41a181dac2163a9037a71c121f
A,DIR-845L,1.02,ftp://ftp.dlink.ca/PRODUCTS/DIR-845L/DIR-845L_REVA_FIRMWARE_1.02B05.BIN,2013-05-29 00:00:00,,c488fade543211803f619b3fd211802634bec82b,d45352833e36107b5aecdd9b70d2c4f9
ALL,DIR-835,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-835/DIR-835_FIRMWARE_1.04.BIN,2013-05-01 00:00:00,,ef008162ef7e7f4c94de40609710c72dd3d5e95c,c69f252a26f0d38b9bac09a251be4f0c
A,DIR-850L,1.14,ftp://ftp.dlink.ca/PRODUCTS/DIR-850L/DIR-850L_REVA_FIRMWARE_1.14B07.BIN,2016-09-06 00:00:00,,cd5441e155dca0cba4747f4739c701beacb4049e,78dfc924ae98f37e019cb400742d7e71
B,DIR-850L,2.07,ftp://ftp.dlink.ca/PRODUCTS/DIR-850L/DIR-850L_REVB_FIRMWARE_2.07B05.BIN,2016-06-28 00:00:00,,2c9efe465f74f766f2a9ccefbf1cc93578aded58,06e6674f0bee45362d92afe744ad970a
A,DIR-859,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-859/DIR-859_REVA_FIRMWARE_1.04.BIN,2015-12-09 00:00:00,,288c323b160d232a918a2597d20c341af6d3505c,b169862dcb5acbd2b6c39f67645f5944
A,DIR-857,1.04,ftp://ftp.dlink.ca/PRODUCTS/DIR-857/DIR-857_REVA_FIRMWARE_1.04B09.BIN,2013-02-05 00:00:00,,87a6daa6891bb8d1c21ac393693c8668deb2c691,a1009d0cf735b7a27b460a5e203035c3
A,DIR-857,1.04B09Beta03,ftp://ftp.dlink.ca/PRODUCTS/DIR-857/DIR-857_REVA_FIRMWARE_1.04B09BETA03.BIN,2014-11-20 00:00:00,,dc3c921cbf7cc810a24ab28fb8d877dc41aee9c4,fff31a30d0ad9dc9f889f2fbdc68edb2
A,DIR-855L,1.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-855L/DIR-855L_REVA_FIRMWARE_1.03B01.BIN,2014-06-23 00:00:00,,2ee9b39aa1e2677cbfa101e2c09d4902ed957371,d26ac207c54c08a2e122cd598eb73fe9
ALL,DIR-860L,1.10,ftp://ftp.dlink.ca/PRODUCTS/DIR-860L/DIR-860L_REVA_FIRMWARE_1.10B04.BIN,2015-04-24 00:00:00,,c2d09dd591bad5bfbd37fa880cf32578d03475e9,eef4df354835237953bedc0601cd2770
A,DIR-865L,1.08,ftp://ftp.dlink.ca/PRODUCTS/DIR-865L/DIR-865L_REVA_FIRMWARE_1.08B01.BIN,2015-04-24 00:00:00,,00bff5cd2351c47aa9492fc72d906b40d5d34b96,dda4d94a268a66270f1cc43ea4987086
A,DIR-865L,1.07FB,ftp://ftp.dlink.ca/PRODUCTS/DIR-865L/DIR-865L_REVA_FIRMWARE_1.07FBB01.BIN,2015-04-24 00:00:00,,ef5de98433cce01684c8d23b98811e6d8e9ab824,ffc795485c534368cd04b05655a91a15
A,DIR-868L,1.10,ftp://ftp.dlink.ca/PRODUCTS/DIR-868L/DIR-868L_REVA_FIRMWARE_1.10FBB04.BIN,2015-04-24 00:00:00,,3949653645fe6d3e235d169fd3def55bd5672e37,b16f9ffc6f6585108025435a0c0f6d0c
A,DIR-868L,1.10b04,ftp://ftp.dlink.ca/PRODUCTS/DIR-868L/DIR-868L_REVA_FIRMWARE_1.10B04.BIN,2015-04-24 00:00:00,,9ffe31b7014725ad0916262a039d36a882d6c87c,220465bd49a85848775a58c064df9357
A,DIR-862L,1.02,ftp://ftp.dlink.ca/PRODUCTS/DIR-862L/DIR-862L_FIRMWARE_102B05.BIN,2016-01-07 00:00:00,,f9c6d9ff068a3b07274f4bb77666710ab24dae92,ea18ef7fc9f8267043da2b4a0f1fbf73
B,DIR-868L,2.04B04Beta,ftp://ftp.dlink.ca/PRODUCTS/DIR-868L/DIR-868L_REVB_FIRMWARE_2.04B04BETA.BIN,2016-07-26 00:00:00,,d3a0de9b89790ff96474de461e126102bf260738,45d6d9c1864943d4c43ea30226afc743
B,DIR-868L,2.00,ftp://ftp.dlink.ca/PRODUCTS/DIR-868L/DIR-868L_REVB_FIRMWARE_2.00FB.BIN,2015-12-02 00:00:00,,bea4329bc50b59300f066459cbe1bbf805b107f8,f05d7548cce01923f5e9551564f75297
B,DIR-868L,2.03,ftp://ftp.dlink.ca/PRODUCTS/DIR-868L/DIR-868L_REVB_FIRMWARE_2.03B01.BIN,2015-04-29 00:00:00,,e8c1e2def7ee416ee1e2ceccfe43f7c95cf58f05,02ea3100c968807007d8b141ec585599
A,DIR-880L,1.02b013,ftp://ftp.dlink.ca/PRODUCTS/DIR-880L/DIR-880L_REVA_FIRMWARE_1.02B13.BIN,2014-11-24 00:00:00,,ed6509741d56be206010479e0d41906da145ddd6,ada7ad9b5dd4ab41cff71e6ea0e19f24
A,DIR-880L,1.07,ftp://ftp.dlink.ca/PRODUCTS/DIR-880L/DIR-880L_REVA_FIRMWARE_1.07B08.BIN,2016-05-16 00:00:00,,4337355a05d031cbeb8eb9813553f7ca7a47ca9d,f9e489ca334411e465c90b5d5e9e5743
A,DIR-885L,1.11B07,ftp://ftp.dlink.ca/PRODUCTS/DIR-885L/DIR-885L_REVA_FIRMWARE_1.11B07_WPS.BIN,2016-09-08 00:00:00,,4622e6514b024aa44897090d14a72d6c525d25f9,c85317d923ea4ee93240a55fd9afe605
A,DIR-885L,1.11B07,ftp://ftp.dlink.ca/PRODUCTS/DIR-885L/DIR-885L_REVA_FIRMWARE_1.11B07.BIN,2016-07-13 00:00:00,,4622e6514b024aa44897090d14a72d6c525d25f9,c85317d923ea4ee93240a55fd9afe605
A,DIR-890L,1.03B07,ftp://ftp.dlink.ca/PRODUCTS/DIR-890L/DIR-890L_REVA_FIRMWARE_1.03B07.BIN,2015-02-17 00:00:00,,9118d897759f03410b8c873788c64e255760e74a,a02d0021c74e1cfea912958636675768
A,DIR-890L,1.09,ftp://ftp.dlink.ca/PRODUCTS/DIR-890L/DIR-890L_REVA_FIRMWARE_109B14.BIN,2016-08-23 00:00:00,,11b2f0653662f45307ded7037cac2c3dbcf461b3,bfe7e4f3bb4e50a97f8cf26bd9d45c2e
A,DIR-890L/R,1.09,ftp://ftp.dlink.ca/PRODUCTS/DIR-890L/DIR-890L_REVA_FIRMWARE_109B14.BIN,2016-08-23 00:00:00,,11b2f0653662f45307ded7037cac2c3dbcf461b3,bfe7e4f3bb4e50a97f8cf26bd9d45c2e
A,DIR-890L/R,1.03B07,ftp://ftp.dlink.ca/PRODUCTS/DIR-890LR/DIR-890LR_REVA_FIRMWARE_1.03B07.BIN,2015-02-17 00:00:00,,9118d897759f03410b8c873788c64e255760e74a,a02d0021c74e1cfea912958636675768
A,DIR-895L,1.02,ftp://ftp.dlink.ca/PRODUCTS/DIR-895L/DIR-895L_REVA_FIRMWARE_102B07.BIN,2016-04-07 00:00:00,,1d073ad02ddf67f422ccfabd21089762a7ef0737,75fe02b48b092a196f409a1483541780
A,DIR-895L,1.12,ftp://ftp.dlink.ca/PRODUCTS/DIR-895L/DIR-895L_REVA_FIRMWARE_1.12.BIN,2016-10-20 00:00:00,,c5c0d61da1ded5ef795483ab60b79280dfdfef3c,52b33243aab16d0fd75df3501f9a869d
A,DIR-895L,1.00,ftp://ftp.dlink.ca/PRODUCTS/DIR-895L/DIR-895L_REVA_FIRMWARE_100B11.BIN,2016-03-31 00:00:00,,289a428a0874e32525c0351a58920685855b64b5,dfa716ccd0f78305154746a12f423b3a
A,DNR-202L,1.00,ftp://ftp.dlink.ca/PRODUCTS/DNR-202L/DNR-202L_FW_NOTICE.PDF,2015-12-08 00:00:00,,f24c559eaf1908b34e0588812609cab2e3340b8d,21371433f048abd6775853dc24a79946
A,DNR-202L,2.04.03,ftp://ftp.dlink.ca/PRODUCTS/DNR-202L/DNR-202L_FIRMWARE_2.04.03.BIN,2016-10-14 00:00:00,,f20e496ffd528ceb3869b02acd79e70844e2caf2,e363cf9852ba12e7c5b369693d36d094
ALL,DNS-120,1.18,ftp://ftp.dlink.ca/PRODUCTS/DNS-120/DNS-120_FIRMWARE_1.18,2013-05-01 00:00:00,,fb4ca265798f7407c1ceef521359afbdbcdd8a00,09fb1545400d9b9cc0d290626455535e
A,DNR-312L,1.06.07,ftp://ftp.dlink.ca/PRODUCTS/DNR-312L/DNR-312L_REVA_FIRMWARE_1.06.07.BIN,2016-10-19 00:00:00,,5e409ed1beb9fda52ee4389007ca00da4489c174,55a449738d4f0057018793febb081b7f
A,DNR-312L,1.05.06,ftp://ftp.dlink.ca/PRODUCTS/DNR-312L/DNR-312L_REVA_FIRMWARE_1.05.06.BIN,2016-03-22 00:00:00,,7fef795627e3f5775de54f5aaa15cebe8fe91655,c4e6ebdd69dc31c812179191c5aa0936
ALL,DNS-323,1.10,ftp://ftp.dlink.ca/PRODUCTS/DNS-323/DNS-323_FIRMWARE_1.10.ZIP,2013-05-01 00:00:00,,9a3f61728f56d73de4d970b78d4771b6d24a8367,c9f7e5d6db405f1c45b23e01d720b4ab
ALL,DNS-321,1.03,ftp://ftp.dlink.ca/PRODUCTS/DNS-321/DNS-321_FIRMWARE_1.03,2013-05-01 00:00:00,,9f6369b146428880a92ef5ccee5938ded2378d5f,06a1f900cbe0189a564789cb03c9cd05
ALL,DNS-320,2.05,ftp://ftp.dlink.ca/PRODUCTS/DNS-320/DNS-320_A2_FIRMWARE_2.05B08.ZIP,2013-05-22 00:00:00,,a86d753f77b1cdb1b18f6d9b6d09460d92647cd7,0fe70fcd8686df74a331cf912ded695a
ALL,DNS-1100-04,1.01B11,ftp://ftp.dlink.ca/PRODUCTS/DNS-1100-04/DNS-1100-04_FIRMWARE_1.01B11,2013-05-01 00:00:00,,024a0d6328b46c3ac3d2e8159880ce9e347581c2,581d93d3fff5049eb2056db2b0221f6a
ALL,DNR-322L,2.40B03,ftp://ftp.dlink.ca/PRODUCTS/DNR-322L/DNR-322L_REVA_FIRMWARE_2.40.B03.ZIP,2015-10-20 00:00:00,,6d82d92609df18949b7975db21d1a46e98046591,e7f59230f47e9494bd794049e3d6d0b0
ALL,DNR-326,2.60B01,ftp://ftp.dlink.ca/PRODUCTS/DNR-326/DNR-326_FIRMWARE_2.60B01.zip,2016-04-01 00:00:00,,6bd1b5d61c16a64851abff3debdfecf464c43fea,c599d8c402910999c2b33f13a0a9c7a6
A,DP-300U,1.20,ftp://ftp.dlink.ca/PRODUCTS/DP-300U/DP-300U_REVA_FIRMWARE_1.20.BIN,2013-05-01 00:00:00,,097cc15040b844a0da214feddb8e8d35dd98a5b4,0d7ae6c23ef89f200608fe9357ec23b2
ALL,DNS-343,1.05,ftp://ftp.dlink.ca/PRODUCTS/DNS-343/DNS-343_FIRMWARE_1.05,2013-05-01 00:00:00,,92be1ae661bb633c484f3e214180f6f819e731c1,d8089e7f9591ee424dc8c70f213c0ffa
B,DP-300U,2.10,ftp://ftp.dlink.ca/PRODUCTS/DP-300U/DP-300U_REVB_FIRMWARE_2.10.BIN,2013-05-01 00:00:00,,38ccc3097b551123ccf2107372ae9a6c330792c8,4ad067fb920a86f6f04031848f7a55ff
ALL,DNS-325,1.03,ftp://ftp.dlink.ca/PRODUCTS/DNS-325/DNS-325_FIRMWARE_1.03,2013-05-01 00:00:00,,ae4f080c5891c43ca7e5471bfc371e2280de6c42,8d64437a85c32fc393ff199ac924b913
ALL,DNS-325,1.05,ftp://ftp.dlink.ca/PRODUCTS/DNS-325/DNS-325_FIRMWARE_1.05.ZIP,2014-06-17 00:00:00,,edeff133fde6e493cc8cf1944c1425aaa4e5df61,c190fc5ce61f49dcfa0639fa0eb1b1a3
ALL,DP-311U,2.00,ftp://ftp.dlink.ca/PRODUCTS/DP-311U/DP-311U_FIRMWARE_2.00.BIN,2013-05-01 00:00:00,,1acfff7373ad6b5c2930c1e15b1c57c53e182331,dfd36d4ec59fd1725c6d5e2ab19b52da
A,DP-301P+,3.50,ftp://ftp.dlink.ca/PRODUCTS/DP-301PPLUS/DP-301PPLUS_REVA_FIRMWARE_3.50.BIN,2013-05-01 00:00:00,,70c3272e2ef1e9d685d2b3a263f6eac338cc157c,5e78961e5d205b4e26524b2fbd2bb051
ALL,DNS-320L,1.08.08,ftp://ftp.dlink.ca/PRODUCTS/DNS-320L/DNS-320L_FIRMWARE_1.08B08.BIN,2016-09-13 00:00:00,,bba334323b6b1275f833f6d040efd982fb0dc404,5b084c538fb138ff9f16f0579fc9e148
ALL,DP-301U,2.10,ftp://ftp.dlink.ca/PRODUCTS/DP-301U/DP-301U_FIRMWARE_2.10.BIN,2013-05-01 00:00:00,,e957928c40d250582585a2a58162ee454f41dccf,94424e120052acfe1558d085333441ec
ALL,DNS-726-4,1.21,ftp://ftp.dlink.ca/PRODUCTS/DNS-726-4/DNS-726-4_FIRMWARE_1.21,2013-05-01 00:00:00,,149fabc685ff45322e3363134fd71912226c4956,aec0ca9875b8e1ddb3aea6c24a259129
ALL,DNS-1200-05,1.02B10,ftp://ftp.dlink.ca/PRODUCTS/DNS-1200-05/DNS-1200-05_FIRMWARE_1.02B10,2013-05-01 00:00:00,,fb0ea9d1acb31804a3278e5dc85769562fc8f07b,196f6f42999c8d9aa658c2979cc153e9
A,DNS-327L,1.07b06,ftp://ftp.dlink.ca/PRODUCTS/DNS-327L/DNS-327L_FIRMWARE_1.07B06.BIN,2016-09-13 00:00:00,,c925b4f37def68dfce05d4b1650ccf906567a9e4,95ec7988b0c0591897f5682f52af9d1a
ALL,DPH-128MS,1.15.10,ftp://ftp.dlink.ca/PRODUCTS/DPH-128MS/DPH-128MS_FIRMWARE_1.15.10.ZIP,2013-05-01 00:00:00,,9b6b2ad5c10325ba3566c94777b6ba6376a01d15,aa695e1d4886a5e8853b8f204df70996
ALL,DPR-1260,1.24,ftp://ftp.dlink.ca/PRODUCTS/DPR-1260/DPR-1260_FIRMWARE_1.24.BIN,2013-05-01 00:00:00,,5a213ae1186bf61d6b2224eceb479b751bce44b2,faac9577dbaafd86c090f18d3970a71e
A,DSA-3100,2.23,ftp://ftp.dlink.ca/PRODUCTS/DSA-3100/DSA-3100_REVA_FIRMWARE_2.23.ROM,2013-05-01 00:00:00,,5b1031206a89e6b7fd771b46345c34f3561a763f,423aafbc2182ea3df71220ef39540062
ALL,DNS-345,1.03,ftp://ftp.dlink.ca/PRODUCTS/DNS-345/DNS-345_FIRMWARE_1.03,2013-05-01 00:00:00,,4d802d8437bd5fc295d7b8229e69bb5bcaedf097,c2bfced643a6175352956fdb99a77a21
B,DSA-3100,3.10,ftp://ftp.dlink.ca/PRODUCTS/DSA-3100/DSA-3100_REVB_FIRMWARE_3.10.ROM,2013-05-01 00:00:00,,bd44450b089bd196ae092c406ff2c240c3d151d7,a622a92f5bda24056efb44cbc85ab542
A,DSA-3200,1.11,ftp://ftp.dlink.ca/PRODUCTS/DSA-3200/DSA-3200_REVA_FIRMWARE_1.11.ROM,2013-05-01 00:00:00,,faaa87d90f3a0c7c13bd94e83441ba5d5c150e6c,1dedd20d0522991384987e0291ff2ea9
