model,fw_ver,fileName,fw_url,fw_date,fileSize,sha1,md5
GS116Ev2,2.0.0.31,GS116Ev2_V2.0.0.31.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/GS116Ev2_V2.0.0.31.zip,2014-01-23 07:56:52+00:00,224802,a11c51db563be721866914c39143681b865b94d5,9c0d129a1a3bc315b5a22ecf9a1c14e7
GS116Ev2,2.0.1.8,JGS516PE_GS116Ev2_V2.0.1.8.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/JGS516PE_GS116Ev2_V2.0.1.8.zip,2014-01-16 08:05:35+00:00,310472,9d862fca47a59c3d6b6377cb228fa0db1597d046,12628ed4bfa3bb9508b5ff81f13e2918
JGS516PE,2.0.1.8,JGS516PE_GS116Ev2_V2.0.1.8.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/JGS516PE_GS116Ev2_V2.0.1.8.zip,2014-01-16 08:05:35+00:00,310472,9d862fca47a59c3d6b6377cb228fa0db1597d046,12628ed4bfa3bb9508b5ff81f13e2918
JGS516PE,2.0.1.17,JGS516PE_GS116Ev2_V2.0.1.17.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/JGS516PE_GS116Ev2_V2.0.1.17.zip,2014-08-12 17:44:19+00:00,313046,caf5927a1e512b9bd88adb162473d17d5dd2c249,cc7fece1c0e08869e7008918ab50a76e
JGS516PE,2.0.1.26,JGS516PE_GS116Ev2_V2.0.1.26.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/JGS516PE_GS116Ev2_V2.0.1.26.zip,2015-04-20 10:30:58+00:00,314592,dc502cfb72e68bcf7885550927737ed5c020dbe0,dfae24afa2ef149d3a64b459d045fbde
JGS516PE,2.0.1.24,JGS516PE_GS116Ev2_V2.0.1.24.zip,http://www.downloads.netgear.com/files/GDC/GS116EV2/JGS516PE_GS116Ev2_V2.0.1.24.zip,2015-02-02 17:26:43+00:00,314590,1bcdf2174f5d6b37ee42293f4a47a3151554b521,cc363d47918597bd44eaabcd130d6596
JGS516PE,2.0.0.22,JGS516PE_V2.0.0.22.zip,http://www.downloads.netgear.com/files/GDC/JGS516PE/JGS516PE_V2.0.0.22.zip,2013-10-13 07:47:56+00:00,226855,8bd160dab3740740dd4b308da8bc347b43f6b25f,1e705a34bd055980f13b2cf32330aad6
JGS516PE,2.0.0.23,JGS516PE_V2.0.0.23.zip,http://www.downloads.netgear.com/files/GDC/JGS516PE/JGS516PE_V2.0.0.23.zip,2013-10-13 06:27:12+00:00,227146,30f0c9085e2a3f07a57307ab6948aca68a879a45,2953d6ee2be8746d56c1507e8527be16
JGS516PE,2.0.0.31,JGS516PE_V2.0.0.31.zip,http://www.downloads.netgear.com/files/GDC/JGS516PE/JGS516PE_V2.0.0.31.zip,2014-01-23 08:06:46+00:00,224805,ae5432c73d2d6e89a5e7d356518e8d3974956852,a7d71f2b0488f87bd17b36867223dd38
JGS524E,1.00.20,JGS524E-V1.00.20.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E-V1.00.20.zip,2013-05-20 03:27:27+00:00,52136,8e13eee82f41c7b1a76c641c8e2d15bcc169e65f,7a6e4aacc2d38f4f09b444a092d5a646
JGS524E,1.00.08,JGS524E Firmware Version 1.00.08.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E Firmware Version 1.00.08.zip,2012-05-04 04:29:41+00:00,49135,9be34b7353542b7bb3b8b997475f721b65ed49dd,ac15096d5fb394ba430e8181a149a769
JGS524E,1.00.21,JGS524E-v1.00.21.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E-v1.00.21.zip,2013-08-03 16:05:35+00:00,52687,a2a578e2bb6858131fbd0cd91128382680ed55da,bb654b6e6496d8da62f2e1dbe8e48296
JGS524E,1.00.16,JGS524E-v1.00.16.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E-v1.00.16.zip,2012-08-13 03:42:22+00:00,51784,dc52d74e1763bceb179e87ff752faae6c9d58617,909c737d91d81ddd982eb4fdac023d18
JGS524E,1.00.19,JGS524E-V1.00.19.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E-V1.00.19.zip,2012-12-30 12:38:18+00:00,51718,f9148a4a0e49ddc916caec2176e40dda80f848d1,376e3486e3542a0b2b097c4f9f86353c
JGS524E,1.00.15,JGS524E Firmware Version 1.00.15.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E Firmware Version 1.00.15.zip,2012-05-04 06:53:38+00:00,52819,98c7a8c03dbbb511b8374137f9ce9f7daaddf02e,ccaeb29423562fb95c0d1ea71ef35b5a
JGS524E,1.00.11,JGS524E Firmware Version 1.00.11.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E Firmware Version 1.00.11.zip,2012-05-04 04:29:41+00:00,50925,5fb3bbb9f4bbac54aaf8169647feb817b2a738a7,9d5f40598d99c271e26caabb5647c6de
JGS524E,1.00.07,JGS524E Firmware Version 1.00.07.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E Firmware Version 1.00.07.zip,2012-05-04 04:29:39+00:00,48936,37f3100cb87b0967e2c7ca8e7145c8e55bf9dd20,dc3db61ecf85db87c53db6a28ad809a0
JGS524E,1.00.06,JGS524E Firmware Version 1.00.06.zip,http://www.downloads.netgear.com/files/GDC/JGS524E/JGS524E Firmware Version 1.00.06.zip,2012-05-04 04:29:39+00:00,48832,87e0db4d33b74a8ad736fb168cba15c1e80b6afc,e1b52a86d1ffb74633810d5fc07b30e7
JGS524Ev2,2.0.1.8,JGS524PE_JGS524Ev2_V2.0.1.8.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.8.zip,2014-01-16 08:14:53+00:00,310471,6ed4712d3033c80c43406a0a0d4447773d346438,1422ae772bf4c7d1ab3707df4e32c9ab
JGS524Ev2,2.0.1.26,JGS524PE_JGS524Ev2_V2.0.1.26.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.26.zip,2015-04-20 10:31:44+00:00,314627,2b2987e0b4e67380b1a6c4c70ced793db4696501,d7672ee25afc11105ec9f053e8defcb2
JGS524Ev2,2.0.0.31,JGS524Ev2_V2.0.0.31.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524Ev2_V2.0.0.31.zip,2014-01-23 08:16:22+00:00,224792,4c3a6b4788ffa2e0121545093dd763d475ad8671,d5105574fcd3d912d1d639e9d2419cc4
JGS524Ev2,2.0.0.23,JGS524Ev2_V2.0.0.23.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524Ev2_V2.0.0.23.zip,2013-09-16 10:10:44+00:00,226971,6fc460a3cfc144be8cb504537ec9d27156c13082,c5278e3592e184b7568ef193b4bd091a
JGS524Ev2,2.0.1.17,JGS524PE-JGS524Ev2-V2.0.1.17.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE-JGS524Ev2-V2.0.1.17.zip,2016-03-30 04:43:14+00:00,312796,c35e7da77ccdeeb56062f06aead6dd2deaf358bb,f8b1a7d073c8e23e40a16e749bb831d2
JGS524Ev2,2.0.1.24,JGS524PE_JGS524Ev2_V2.0.1.24.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.24.zip,2015-02-02 17:42:58+00:00,314587,dba4ea984466c66e82027e241370441fe6319ab4,2d1fd0bceedaabdf611c566395f84767
JGS524PE,2.0.1.17,JGS524PE-JGS524Ev2-V2.0.1.17.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE-JGS524Ev2-V2.0.1.17.zip,2016-03-30 04:43:14+00:00,312796,c35e7da77ccdeeb56062f06aead6dd2deaf358bb,f8b1a7d073c8e23e40a16e749bb831d2
JGS524PE,2.0.1.8,JGS524PE_JGS524Ev2_V2.0.1.8.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.8.zip,2014-01-16 08:14:53+00:00,310471,6ed4712d3033c80c43406a0a0d4447773d346438,1422ae772bf4c7d1ab3707df4e32c9ab
JGS524PE,2.0.1.26,JGS524PE_JGS524Ev2_V2.0.1.26.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.26.zip,2015-04-20 10:31:44+00:00,314627,2b2987e0b4e67380b1a6c4c70ced793db4696501,d7672ee25afc11105ec9f053e8defcb2
JGS524PE,2.0.1.24,JGS524PE_JGS524Ev2_V2.0.1.24.zip,http://www.downloads.netgear.com/files/GDC/JGS524EV2/JGS524PE_JGS524Ev2_V2.0.1.24.zip,2015-02-02 17:42:58+00:00,314587,dba4ea984466c66e82027e241370441fe6319ab4,2d1fd0bceedaabdf611c566395f84767
JGS524PE,2.0.0.23,JGS524PE_V2.0.0.23.zip,http://www.downloads.netgear.com/files/GDC/JGS524PE/JGS524PE_V2.0.0.23.zip,2013-10-13 06:29:36+00:00,227109,79e044742da9ced3cb554f0106d3333fdcde5eb1,99f9c0e05910040c7f633737fd651846
JGS524PE,2.0.0.31,JGS524PE_V2.0.0.31.zip,http://www.downloads.netgear.com/files/GDC/JGS524PE/JGS524PE_V2.0.0.31.zip,2014-01-23 08:23:48+00:00,224808,58e1bf6e6689d22222198d452b49d52459ccc675,718641a5cd200e74b98ba3bfbc05b165
JGS524PE,2.0.0.22,JGS524PE_V2.0.0.22.zip,http://www.downloads.netgear.com/files/GDC/JGS524PE/JGS524PE_V2.0.0.22.zip,2013-10-13 07:15:58+00:00,226885,4325fefba3f176889207f7da79f1f41a17413117,b642b04bee1d4afa995aa3421503b596
XS708E,1.00.10,XS708E-V1.00.10.zip,http://www.downloads.netgear.com/files/GDC/XS708E/XS708E-V1.00.10.zip,2013-12-01 16:27:11+00:00,227970,daa04a7b1935d734a695edf0e62e91d65ccf5054,263b1ed213bbe9b7c388815f94399694
XS708E,1.00.12,XS708E-_V1.00.12.zip,http://www.downloads.netgear.com/files/GDC/XS708E/XS708E-_V1.00.12.zip,2014-05-08 09:57:22+00:00,226187,2c5b8410acc5913a643b41d4e0c83eef4d482ba5,ed7e0c9c92ead195d85b216048151858
XS708E,1.00.06,XS708E-V1.00.06.zip,http://www.downloads.netgear.com/files/GDC/XS708E/XS708E-V1.00.06.zip,2013-01-21 17:48:40+00:00,227481,c44c25cfabd0e0a89455910768bc37a0a63a7b27,4e0c8d4a9b46d529beb671f3f015245e
XS708Ev2,1.00.4,XS708Ev2_FW_v1.0.0.4.zip,http://www.downloads.netgear.com/files/GDC/XS708Ev2/XS708Ev2_FW_v1.0.0.4.zip,2016-06-20 08:12:24+00:00,435550,ad6d89e1954e15da92f8de71a17d04ab357c4f1a,1ae5101eaec0ff49591796d5ae49abd8
XS716E,1.0.1.10,XS716E_V1.0.1.10.zip,http://www.downloads.netgear.com/files/GDC/XS716E/XS716E_V1.0.1.10.zip,2016-09-27 10:29:45+00:00,365111,8c788c672f36beb65e8e811aaf9b313f8679198a,b8788cdb10207ccecb679372881a6fc6
ME101,1.0,ME101_shipping_fw.zip,http://www.downloads.netgear.com/files/GDC/ME101/ME101_shipping_fw.zip,2012-05-31 08:58:46+00:00,119938,f9719dc8f81af43a2e51ca5944e6f2e232f600c5,f681cc3b5565d37168786361f1fcbb40
ME101,2.0,ME101 Firmware Version 2.0.zip,http://www.downloads.netgear.com/files/GDC/ME101/ME101 Firmware Version 2.0.zip,2012-05-21 03:48:34+00:00,131439,2436cb3c5ac4cd192f3ea9a62a8a7e6635195c8f,4b0437ee032513724cd257fe56f6b8a8
ME102,,ME102 Firmware Download Instructions.zip,http://www.downloads.netgear.com/files/GDC/ME102/ME102 Firmware Download Instructions.zip,2012-05-21 03:20:37+00:00,9099285,a2f3bc74fea02ad002d42b9b06e2c0d568b49b6d,e23d466525fdec8208ab6fd65bfeddba
ME103,3.3,ME103 Firmware Version 3.3.zip,http://www.downloads.netgear.com/files/GDC/ME103/ME103 Firmware Version 3.3.zip,2012-05-21 02:56:08+00:00,482612,8f69c93392290b1a1ca4394ef3526bf3bd3c1948,29cff554e6e46b30aa54e69cf02c08b3
ME103,3.0,ME103 Firmware Version 3.0.zip,http://www.downloads.netgear.com/files/GDC/ME103/ME103 Firmware Version 3.0.zip,2012-05-21 02:56:07+00:00,437166,8c8735b20e3fc9b068ee38dbd09d07beae7499e9,e0934cb4bd087e85a7ede29f6e8877ce
ME103,4.0,ME103 Firmware Version 4.0 Release 29.zip,http://www.downloads.netgear.com/files/GDC/ME103/ME103 Firmware Version 4.0 Release 29.zip,2012-05-21 02:56:13+00:00,529783,3d8d79e6c5121a96a0f73cde510a45811e0178b0,05abbaf1c5b0ef90cc8ebc19da228962
WAB102,1.2,WAB102 Firmware Version 1.2.zip,http://www.downloads.netgear.com/files/GDC/WAB102/WAB102 Firmware Version 1.2.zip,2012-05-31 05:24:16+00:00,1846434,27a001ddfb4762f69c2fd9c4be325f2ea2abf06b,6579dc9cb039ded0b284a9e867e580ba
WAB102,1.2.1,WAB102 Firmware Version 1.2.1.zip,http://www.downloads.netgear.com/files/GDC/WAB102/WAB102 Firmware Version 1.2.1.zip,2012-05-31 05:24:00+00:00,831209,e287d6a6ea6f590b0bf4813aa69bb89d6222b221,5016c0d9d39923f8680b1026e526b8eb
WAB102,1.2.3,WAB102 Firmware Version 1.2.3.zip,http://www.downloads.netgear.com/files/GDC/WAB102/WAB102 Firmware Version 1.2.3.zip,2012-05-31 05:24:00+00:00,834713,26f8bd1ed6156c899b5801ed261687311a7beaa5,5bb2ccd6067b1ac53ead3c122a240dc9
WAC104,1.0.4.1,WAC104_V1.0.4.1.zip,http://www.downloads.netgear.com/files/GDC/WAC104/WAC104_V1.0.4.1.zip,2016-11-09 11:23:03+00:00,13991675,2bce5a5961f876d566a57018ad634397f26b8265,959403605007a63027b68fd461644810
WAC120,2.0.5,WAC120_V2.0.5_firmware.zip,http://www.downloads.netgear.com/files/GDC/WAC120/WAC120_V2.0.5_firmware.zip,2015-06-19 12:35:44+00:00,10257806,366fa57bd4ded6cb86bc40ade56db27916e5e71c,b53e99d97b5cb10f194e1e8d94411bd9
WAC120,2.0.7,WAC120_V2.0.7.zip,http://www.downloads.netgear.com/files/GDC/WAC120/WAC120_V2.0.7.zip,2016-03-23 04:18:47+00:00,10262865,c12b29abb3b12f1c266d0502fcc0a2a2235c48d0,7bd7fcf689c5b0502f86888cadac0233
WAC120,2.0.2,WAC120_V2.0.2.zip,http://www.downloads.netgear.com/files/GDC/WAC120/WAC120_V2.0.2.zip,2014-10-06 10:51:48+00:00,10237523,82721207e8015b97616197a86b1d00b0ef2532c2,fdb4d5248c6fe50bfc7392c65c41912b
WAC120,2.0.3,WAC120_V2.0.3.zip,http://www.downloads.netgear.com/files/GDC/WAC120/WAC120_V2.0.3.zip,2014-10-27 10:52:58+00:00,10222846,610c2945f7f42fc9b36f572afcdf3652a248c5d5,c12c72cdef494b5276eb6fd9ebdbb495
WAC720,3.5.12.0,30783,http://kb.netgear.com/app/answers/detail/a_id/30783,2016-12-14 14:15:28+00:00,63639,bbda21127efca39fda0d9d0510fb04fe68e41c7d,f0da87d17ae62ff8909e78d105ba78be
WAC720,3.1.5.0,30283,http://kb.netgear.com/app/answers/detail/a_id/30283,2016-12-14 14:15:28+00:00,57211,c72f1162e465731200eaa319321c3fb8ccf91e08,9ac55466b8b2df5526c37a7d3d97bced
WAC720,3.6.12.0,31025,http://kb.netgear.com/app/answers/detail/a_id/31025,2016-12-14 14:15:28+00:00,64818,2348b4f8fd3c978b03ea4fa569537b2b7657e787,e7857030269a5d97e565d097a8bfdf5b
WAC720,3.5.6.0,30371,http://kb.netgear.com/app/answers/detail/a_id/30371,2016-12-14 14:15:28+00:00,63533,01f301b321648ba16ccbd8cc681b776a31f4591e,bd95d9f2ac956b88f25a17ff1679d025
WAC730,3.5.12.0,30783,http://kb.netgear.com/app/answers/detail/a_id/30783,2016-12-14 14:15:28+00:00,63639,bbda21127efca39fda0d9d0510fb04fe68e41c7d,f0da87d17ae62ff8909e78d105ba78be
WAC730,3.1.5.0,30283,http://kb.netgear.com/app/answers/detail/a_id/30283,2016-12-14 14:15:28+00:00,57211,c72f1162e465731200eaa319321c3fb8ccf91e08,9ac55466b8b2df5526c37a7d3d97bced
WAC730,3.5.6.0,30371,http://kb.netgear.com/app/answers/detail/a_id/30371,2016-12-14 14:15:30+00:00,63553,beaf901f881d4c19a37b04ada331d40fefb1f4c3,8741f2f251d313e42149f9367b19794d
WAC730,3.6.12.0,31025,http://kb.netgear.com/app/answers/detail/a_id/31025,2016-12-14 14:15:29+00:00,64818,b929b1b7a603821c905dbc6597264300cb1d2d9e,482373375fcfdfdce55f664abb3018c2
WAG102,1.5.9,Firmware to Convert WAG102 to WAGL102 - Version 1.5.9 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG102/Firmware to Convert WAG102 to WAGL102 - Version 1.5.9 (North America).zip,2012-03-19 05:13:18+00:00,112176,5c0e1f6395e850dd57dd34ac0de58737f6af9f3d,d1fb3e5699b96c8a0db8d5c19a2c56ca
WAG102,2.0.7,WAG102 Firmware Version 2.0.7 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 2.0.7 (North America).zip,2012-03-19 05:08:28+00:00,1464870,4bea8884f2ffc1d596f2462cf5d3d2618503ccc3,b8a58cd8560ae2f061178bffb6dd3ffd
WAG102,1.0.4,WAG102 Firmware Version 1.0.4 (for North America users only).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 1.0.4 (for North America users only).zip,2012-03-19 05:25:02+00:00,1410600,743a9ab37881b8bec968010960eea35064d1049a,4dc1c817e81e576ff8f5ca6dc7d8cfd5
WAG102,2.0.2,WAG102 Firmware Version 2.0.2 (for North America only).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 2.0.2 (for North America only).zip,2012-03-19 05:22:14+00:00,1458097,aec8c8af03861280238680a0ed7258a8b062dda8,11caaa0a837f1a14e47d00811c044c9b
WAG102,2.0.5,WAG102 Firmware Version 2.0.5 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 2.0.5 (North America).zip,2012-03-19 05:15:59+00:00,1492016,ee362e96d473d21b75c60148c445915f7076735e,75a86e510c06eb84fc1a6ee10aaf70d1
WAG102,2.0.12,WAG102 Firmware Version 2.0.12 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 2.0.12 (North America).zip,2012-03-19 05:04:10+00:00,1460959,7b6f9bbc25c9d174525750c6be535b7fe7ad61aa,c94afe99eedbc36e5663eb0c1fece371
WAG102,2.0.16,WAG102 Firmware Version 2.0.16 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG102/WAG102 Firmware Version 2.0.16 (North America).zip,2012-03-19 05:00:58+00:00,1463373,118fe50c5740c71d49134bc8723fa0a2ff96b2ec,c41ac19bb63cc38a7a66199f57f961dc
WAC740,6.5.0.18,WAC740_V6.5.0.18.zip,http://www.downloads.netgear.com/files/GDC/WAC740/WAC740_V6.5.0.18.zip,2016-10-03 11:45:20+00:00,18712850,1cdf974aea39d9a06d3dd02e6d9f3e8d8d5a1d3b,9dc15ef82d83c2f6ac0653d059ad0950
WAG302v1,2.0.11,WAG302v1 Firmware Version 2.0.11 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG302V1/WAG302v1 Firmware Version 2.0.11 (North America).zip,2012-03-19 04:32:08+00:00,4003385,8fdecc3e0077b157cf8bbeeced193ad334fbbc08,336fa38a1ad4e3ee4cf7657e513c861e
WAG302v1,1.0.3,WAG302 Firmware Version 1.0.3.zip,http://www.downloads.netgear.com/files/GDC/WAG302V1/WAG302 Firmware Version 1.0.3.zip,2012-03-19 04:48:06+00:00,4195988,694766b0d0c0ccb264d31e444e769b6f715b127a,0fb6df3c839381eb035a9f1896a1e57c
WAG302v1,1.0.8,WAG302 Firmware Version 1.0.8.zip,http://www.downloads.netgear.com/files/GDC/WAG302V1/WAG302 Firmware Version 1.0.8.zip,2012-03-19 04:46:03+00:00,4038295,d5b28eb36b35dc04f6ea5bb496e5622e85c68db1,bff0766f8e791a48aff8198ec044155c
WAG302v1,2.0.9,WAG302v1 Firmware Version 2.0.9 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG302V1/WAG302v1 Firmware Version 2.0.9 (North America).zip,2012-03-19 04:39:01+00:00,4007245,40da0d8434c660d3155213f568a49463522ac444,072572509207c68580f1d353107b2ad0
WAG302v2,5.0.31,WAG302v2 and WG302v2 Firmware Version 5.0.31 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG302V2/WAG302v2 and WG302v2 Firmware Version 5.0.31 (North America).zip,2012-03-19 04:13:06+00:00,5381986,bdfd0fd736ed16a1a2d4696267c9f06cc6ebb2cc,3f5858883292d56883db0a80528fbad4
WAG302v2,5.1.19,WAG302v2 Firmware Version 5.1.19 (North America).zip,http://www.downloads.netgear.com/files/GDC/WAG302V2/WAG302v2 Firmware Version 5.1.19 (North America).zip,2012-03-19 04:08:43+00:00,5588292,373a049072602d5ae45cba19992fb763233d205b,3b9d0c784a19e67b0f59d3eda2ae5833
WG102,1.5.9,Firmware to Convert WG102 to WGL102 - Version 1.5.9 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/Firmware to Convert WG102 to WGL102 - Version 1.5.9 (North America).zip,2012-03-16 09:00:46+00:00,112569,a131e506f3bc83f916cfe95933553bb475886e05,a13fd457e386980e182fd944dd5394bc
WG102,4.0.12,WG102 Firmware Version 4.0.12 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 4.0.12 (North America).zip,2012-03-16 09:03:43+00:00,1281720,0a0485a6ff69fa41b54c499cb583b60dabb94f8a,59f8c7ccebf0a9277fe5a9ad13ccd21f
WG102,5.0.3,WG102 Firmware Version 5.0.3 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 5.0.3 (North America).zip,2012-03-16 08:38:20+00:00,1187368,290c358ed32254784f0ee6b4bb052f7280c8d32a,168f215784789cb73cf5c04016ad655c
WG102,5.0.0,WG102 Firmware Version 5.0.0 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 5.0.0 (North America).zip,2012-03-16 08:47:34+00:00,1184595,a08cb5f06c8b6ab8b190b9b477bcef15040852d9,326f1e8af5169fa1e045865bcb253f5f
WG102,5.0.1,WG102 Firmware Version 5.0.1 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 5.0.1 (North America).zip,2012-03-16 08:45:23+00:00,1184005,0c0ab03820f92eeaed9d256eb469eed5445bdd82,41f91e6c49701fa1883a93685b35d7b7
WG102,4.0.27,WG102 Firmware Version 4.0.27 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 4.0.27 (North America).zip,2012-03-16 08:53:44+00:00,1286959,67a73ffcd2c54bc5573909dfcca9ba14c2f2adf5,72bd946089f27c0f42f78930a20675bc
WG102,4.0.16,WG102 Firmware Version 4.0.16 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG102/WG102 Firmware Version 4.0.16 (North America).zip,2012-03-16 08:56:41+00:00,1275073,f21b5d3e14a00e25275d768cac5414e4128a1ba2,6c279daad46d334d7da17cc3f21d4d4d
WG103,2.0.37,WG103 Firmware version v2.0.37.zip,http://www.downloads.netgear.com/files/GDC/WG103/WG103 Firmware version v2.0.37.zip,2012-03-07 09:45:33+00:00,5076995,06d37233fa5622c4847c12a41e8d80166fa6daf6,81cd2675ddeb2c63d642c086234567b8
WG103,2.2.5,WG103_V2.2.5_firmware.zip,http://www.downloads.netgear.com/files/GDC/WG103/WG103_V2.2.5_firmware.zip,2012-11-24 07:56:20+00:00,5059834,732a4d1543b9b539167e05f4330c5e074b4c95ca,bc169cfa92f87c24ed623968df582330
WG103,2.0.25,WG103 Firmware version v2.0.25.zip,http://www.downloads.netgear.com/files/GDC/WG103/WG103 Firmware version v2.0.25.zip,2012-03-07 09:49:50+00:00,5067188,9f0ccb7d40a11fa21d7c5dbec1fd0409b281f714,ecc86cac550a0b447ee90bc63eb32178
WG103,2.0.0.12,WG103 Firmware version v2.0.0.12.zip,http://www.downloads.netgear.com/files/GDC/WG103/WG103 Firmware version v2.0.0.12.zip,2012-03-07 09:55:35+00:00,5085570,5eb69e9b115118b5c3042ceb5f90be27aaa41a9e,3955d52404bea0b2beb994cedce17ce8
WG302v1,4.2.14,WG302v1 Firmware Version 4.2.14 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V1/WG302v1 Firmware Version 4.2.14 (North America).zip,2012-03-15 10:20:44+00:00,3991131,b3782b3caf82f7a50f7ddb43acfa9bc6f48e8ce4,eb38df73e34b492bfe9366fb01dede79
WG302v1,4.2.17,WG302v1 Firmware Version 4.2.17 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V1/WG302v1 Firmware Version 4.2.17 (North America).zip,2012-03-15 10:15:28+00:00,4002405,ebc198494025359dd7a8118838a0cca3f4ab5cc5,1c07704507c6520b5285fce1fd96db62
WG302v1,4.1.8,WG302v1 Firmware Release 4.1.8.zip,http://www.downloads.netgear.com/files/GDC/WG302V1/WG302v1 Firmware Release 4.1.8.zip,2012-03-15 10:23:19+00:00,4167896,d1f16dd13c9b973aa931d360490e4e9e0d4e80ef,ebda1adfa50c04df0016eef8419fdaa2
WG302v2,5.1.28,WG302v2 Firmware Version 5.1.28 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WG302v2 Firmware Version 5.1.28 (North America).zip,2012-03-15 10:32:16+00:00,5591981,d34393939563a92a3175b008b9f33e048bf7011d,549b03665d62eee557477da3b73d47d6
WG302v2,5.2.9,WG302v2 Firmware Version 5.2.9.zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WG302v2 Firmware Version 5.2.9.zip,2012-03-15 10:14:52+00:00,5626108,71697755ba37c1e6a7a0c34125ba0a44bfb3955a,3cb0e9c44c808fcd43c9e4cc349972eb
WG302v2,5.0.31,WAG302v2 and WG302v2 Firmware Version 5.0.31 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WAG302v2 and WG302v2 Firmware Version 5.0.31 (North America).zip,2012-03-15 10:48:13+00:00,5381976,ae3a66317b42aad271cac1f1722e9f4a1c15f7b6,b6aab9ef3013c1eef7cf6dfa86dc0f82
WG302v2,5.1.29,WG302v2 Firmware Version 5.1.29 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WG302v2 Firmware Version 5.1.29 (North America).zip,2012-03-15 10:21:23+00:00,5587664,1f3355969e1722cd8ebc8460c8719a04bc3e38f2,5e2cfb9f95ca73004de1a96da899eef5
WG302v2,5.1.25,WG302v2 Firmware Version 5.1.25 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WG302v2 Firmware Version 5.1.25 (North America).zip,2012-03-15 10:36:39+00:00,5910116,3f39beb08307756dcfeb748da8ffea982ebd21fc,0058e9e70570fa48e6d964b2ce7c52da
WG302v2,5.2.3,WG302v2 Firmware Version 5.2.3 (North America).zip,http://www.downloads.netgear.com/files/GDC/WG302V2/WG302v2 Firmware Version 5.2.3 (North America).zip,2012-03-15 10:17:00+00:00,5632675,73d4d86f2b5cc79a4b310e4b70bab5c971ca9e5c,20a55b2d2bbaf2492598278723021142
